experiment,horizon,comparison_role,left,right,metric,mean_difference,ci_low,ci_high,n_pairs,n_left,n_right,unit,n_cells,status
e4_scaling,100,secondary_baseline,counts_sample,knowledge_gradient,reward,-3.0450000000000004,-3.6149999999999993,-2.4699999999999998,600,600,600,episode,15,ok
e4_scaling,100,planned_comparison,counts_sample,ts,pseudo_regret,-0.7171989236283826,-1.2017904111622504,-0.23349062806671964,600,600,600,episode,15,ok
e4_scaling,100,planned_comparison,counts_sample,ts,reward,0.4683333333333334,-0.0817083333333334,1.0067083333333329,600,600,600,episode,15,ok
e4_scaling,100,secondary_baseline,counts_sample,ucb1,pseudo_regret,-5.901544498359464,-6.453795079039792,-5.353022572393405,600,600,600,episode,15,ok
e4_scaling,100,secondary_baseline,counts_sample,ucb1,reward,5.665,5.033291666666667,6.279999999999999,600,600,600,episode,15,ok
e5_strategy,100,secondary_baseline,bayes_direct,bayes_ucb,pseudo_regret,1.7435144288197888,0.6808298078172328,2.898956139395666,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,bayes_ucb,reward,-2.1916666666666664,-3.4292708333333333,-1.0541666666666667,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,finite_ap_index,pseudo_regret,2.396415618172551,1.3401273170233257,3.494906915780734,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,finite_ap_index,reward,-2.7083333333333335,-3.9583333333333335,-1.4957291666666679,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,greedy,pseudo_regret,1.0582933796659229,-0.13365779227130903,2.2499887538799817,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,greedy,reward,-1.4291666666666667,-2.7041666666666666,-0.19583333333333336,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,ids,pseudo_regret,2.224798643282301,1.233868195535887,3.2721304216720912,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,ids,reward,-2.5208333333333335,-3.7167708333333334,-1.4166666666666665,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,knowledge_gradient,pseudo_regret,1.9964951874670165,0.9050584380889742,3.1014019210486476,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,knowledge_gradient,reward,-2.316666666666667,-3.5541666666666663,-1.1333333333333333,240,240,240,episode,4,ok
e5_strategy,100,primary_vs_ts,bayes_direct,ts,pseudo_regret,0.030956691761254762,-0.9775545625197433,1.099288596433618,240,240,240,episode,4,ok
e5_strategy,100,primary_vs_ts,bayes_direct,ts,reward,-0.4666666666666667,-1.6667708333333333,0.6958333333333333,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,ucb1,pseudo_regret,-4.755716655925733,-5.7598725186061,-3.697619122901096,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,bayes_direct,ucb1,reward,4.3625,3.199791666666667,5.5,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,neutral_direct,bayes_direct,pseudo_regret,0.23666124465395577,-0.0006891007116550205,0.6399500464504215,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,neutral_direct,bayes_direct,reward,-0.25,-0.6375,0.025,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,bayes_ucb,pseudo_regret,1.9801756734737446,0.8499105260382397,3.2098948604951545,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,bayes_ucb,reward,-2.4416666666666664,-3.7375,-1.175,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,finite_ap_index,pseudo_regret,2.633076862826507,1.497082158805286,3.8377903778140823,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,finite_ap_index,reward,-2.958333333333333,-4.2834375,-1.6875,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,greedy,pseudo_regret,1.2949546243198784,0.03241409696661845,2.5644161820568345,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,greedy,reward,-1.6791666666666667,-3.0041666666666664,-0.3957291666666682,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,ids,pseudo_regret,2.4614598879362566,1.3945273487472272,3.5928004327179814,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,ids,reward,-2.7708333333333335,-3.9916666666666667,-1.5916666666666668,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,knowledge_gradient,pseudo_regret,2.2331564321209725,1.0633707439700943,3.4426591244630322,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,knowledge_gradient,reward,-2.566666666666667,-3.8667708333333333,-1.325,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,neutral_direct,ts,pseudo_regret,0.2676179364152105,-0.8067134221840149,1.4115140995969673,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,neutral_direct,ts,reward,-0.7166666666666667,-1.979270833333333,0.4917708333333318,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,ucb1,pseudo_regret,-4.5190554112717765,-5.570039699011514,-3.4045612118747814,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,neutral_direct,ucb1,reward,4.112500000000001,2.8540625000000004,5.325,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,regret_direct,bayes_direct,pseudo_regret,0.7630991491735565,0.22402240660766204,1.4406294168124283,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,regret_direct,bayes_direct,reward,-0.7250000000000001,-1.4083333333333332,-0.16666666666666666,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,bayes_ucb,pseudo_regret,2.5066135779933454,1.2990033090684372,3.8360539470051394,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,bayes_ucb,reward,-2.9166666666666665,-4.291666666666666,-1.6,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,finite_ap_index,pseudo_regret,3.159514767346108,1.9149252038380067,4.455929746361756,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,finite_ap_index,reward,-3.4333333333333336,-4.908333333333333,-2.0248958333333347,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,greedy,pseudo_regret,1.8213925288394794,0.5478843320027876,3.137266549767056,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,greedy,reward,-2.154166666666667,-3.558333333333333,-0.8123958333333349,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,ids,pseudo_regret,2.9878977924558576,1.8375655208024806,4.230023764923283,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,ids,reward,-3.245833333333333,-4.5875,-1.9958333333333331,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,knowledge_gradient,pseudo_regret,2.759594336640573,1.5272942242668253,4.061270452190133,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,knowledge_gradient,reward,-3.0416666666666665,-4.4375,-1.7041666666666666,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,regret_direct,ts,pseudo_regret,0.7940558409348114,-0.369230359831401,2.0255051388780365,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,regret_direct,ts,reward,-1.1916666666666667,-2.5375,0.13749999999999996,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,ucb1,pseudo_regret,-3.9926175067521754,-5.136210562290564,-2.764905895226188,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,regret_direct,ucb1,reward,3.6375,2.3208333333333333,4.929166666666667,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,thompson_prompt,bayes_direct,pseudo_regret,0.06425587319129822,-0.4344720004755919,0.5646029678258319,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,thompson_prompt,bayes_direct,reward,0.1416666666666667,-0.3375,0.6625,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,bayes_ucb,pseudo_regret,1.8077703020110867,0.6923307725934749,3.0213421697704885,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,bayes_ucb,reward,-2.0500000000000003,-3.3291666666666666,-0.8415625000000015,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,finite_ap_index,pseudo_regret,2.46067149136385,1.3154111613055992,3.6563625981452628,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,finite_ap_index,reward,-2.5666666666666664,-3.833333333333333,-1.2875,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,greedy,pseudo_regret,1.1225492528572212,-0.10602505144749835,2.4229158874495016,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,greedy,reward,-1.2875,-2.65,-0.004062500000001502,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,ids,pseudo_regret,2.2890545164735983,1.2574090950221744,3.41696877372136,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,ids,reward,-2.3791666666666664,-3.5833333333333335,-1.2458333333333333,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,knowledge_gradient,pseudo_regret,2.0607510606583146,0.9260699789868548,3.234036761340434,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,knowledge_gradient,reward,-2.175,-3.4458333333333333,-0.9375,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,thompson_prompt,ts,pseudo_regret,0.09521256495255292,-0.9522968666075351,1.2403659343567723,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,thompson_prompt,ts,reward,-0.32500000000000007,-1.6126041666666668,0.875,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,ucb1,pseudo_regret,-4.691460782734434,-5.74940219538912,-3.5743311009069925,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,thompson_prompt,ucb1,reward,4.504166666666666,3.2375,5.679166666666667,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,ucb_direct,bayes_direct,pseudo_regret,-1.7678958372241917,-2.8503018520763153,-0.7583901812754401,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,ucb_direct,bayes_direct,reward,2.154166666666667,1.0083333333333333,3.3916666666666666,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,bayes_ucb,pseudo_regret,-0.024381408404403122,-0.1677135527348779,0.11237108847509072,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,bayes_ucb,reward,-0.037500000000000006,-0.17916666666666667,0.1125,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,finite_ap_index,pseudo_regret,0.6285197809483594,0.26127444906171915,0.9826978179326925,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,finite_ap_index,reward,-0.5541666666666667,-1.0333333333333332,-0.05,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,greedy,pseudo_regret,-0.7096024575582691,-1.6414388193655078,0.1526398680625084,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,greedy,reward,0.725,-0.24583333333333324,1.7041666666666666,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,ids,pseudo_regret,0.4569028060581086,0.12763323353173067,0.7716400030820535,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,ids,reward,-0.36666666666666664,-0.7250000000000001,0.008333333333333331,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,knowledge_gradient,pseudo_regret,0.22859935024282435,-0.3091243366440812,0.7504597786581357,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,knowledge_gradient,reward,-0.16249999999999998,-0.8,0.5041666666666667,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,ucb_direct,ts,pseudo_regret,-1.7369391454629373,-1.9828725819297406,-1.5092411993954755,240,240,240,episode,4,ok
e5_strategy,100,planned_comparison,ucb_direct,ts,reward,1.6875,1.3625,2.0166666666666666,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,ucb1,pseudo_regret,-6.523612493149923,-7.012794880913396,-6.034037641863111,240,240,240,episode,4,ok
e5_strategy,100,secondary_baseline,ucb_direct,ucb1,reward,6.516666666666666,5.925,7.1125,240,240,240,episode,4,ok
pilot,20,pilot_exploratory,bayes_direct,bayes_ucb,pseudo_regret,0.3728244781607672,-0.11980343127432277,0.8878431254236409,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,bayes_ucb,reward,0.07407407407407406,-0.8888888888888891,1.074074074074074,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,counts_direct,pseudo_regret,-0.3648797930761863,-1.0418870829129647,0.33079033406918557,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,counts_direct,reward,0.6296296296296295,0.037037037037037035,1.2962962962962963,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,greedy,pseudo_regret,0.6105807688003309,0.2046779602354003,1.051075744264568,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,greedy,reward,-0.6666666666666666,-1.3333333333333333,-2.7755575615628914e-17,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,ids,pseudo_regret,0.9418276251539083,0.2705690044561091,1.6636546490619075,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,ids,reward,-0.925925925925926,-1.8148148148148144,-0.07407407407407407,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,knowledge_gradient,pseudo_regret,0.9485463503156891,0.24143453888640357,1.728698005537097,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,knowledge_gradient,reward,-0.6666666666666666,-1.7407407407407407,0.4074074074074074,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,ts,pseudo_regret,-0.03724615531204109,-0.6001969541369536,0.5338627250787975,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,ts,reward,0.48148148148148157,-0.5185185185185184,1.4814814814814816,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,ucb1,pseudo_regret,-0.4712808340973145,-1.0083869555133174,0.058394450980899126,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_direct,ucb1,reward,0.6666666666666666,-0.2592592592592593,1.6296296296296295,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,bayes_direct,pseudo_regret,-0.38937711704231287,-1.113074247994673,0.31724043576846295,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,bayes_direct,reward,0.3333333333333333,-0.40740740740740744,1.0749999999999869,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,bayes_ucb,pseudo_regret,-0.01655263888154567,-0.5591588930669015,0.4887211514254709,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,bayes_ucb,reward,0.40740740740740744,-0.4444444444444445,1.3703703703703702,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,greedy,pseudo_regret,0.22120365175801793,-0.3407872645086349,0.7751236296785097,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,greedy,reward,-0.33333333333333337,-0.888888888888889,0.2222222222222222,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,ids,pseudo_regret,0.5524505081115956,-0.025656383069755578,1.1174199583051565,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,ids,reward,-0.5925925925925926,-1.4074074074074074,0.2592592592592593,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,knowledge_gradient,pseudo_regret,0.5591692332733762,-0.31497317082725573,1.4241001905169646,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,knowledge_gradient,reward,-0.3333333333333333,-1.4814814814814816,0.7037037037037037,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,ts,pseudo_regret,-0.426623272354354,-0.8811439843967739,-0.12032537142850316,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,ts,reward,0.8148148148148147,0.18518518518518517,1.4814814814814814,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,ucb1,pseudo_regret,-0.8606579511396273,-1.319019510902101,-0.4296059997533906,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,bayes_sample,ucb1,reward,1.0,0.25925925925925924,1.8518518518518516,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,bayes_ucb,pseudo_regret,0.7377042712369533,-0.008724577843400886,1.4813406139982095,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,bayes_ucb,reward,-0.5555555555555556,-1.8148148148148149,0.7407407407407407,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,greedy,pseudo_regret,0.9754605618765169,0.17620533176003958,1.7922135131695236,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,greedy,reward,-1.2962962962962963,-2.2592592592592595,-0.4064814814814947,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,ids,pseudo_regret,1.3067074182300946,0.593692047863909,2.0412566508963246,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,ids,reward,-1.5555555555555556,-2.5925925925925926,-0.5185185185185186,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,knowledge_gradient,pseudo_regret,1.3134261433918755,0.29126862572566037,2.2809094044269904,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,knowledge_gradient,reward,-1.2962962962962963,-2.5555555555555554,0.037037037037037035,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,ts,pseudo_regret,0.32763363776414534,-0.4114664706297404,1.0488938380447996,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,ts,reward,-0.1481481481481481,-1.3333333333333335,1.0,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,ucb1,pseudo_regret,-0.10640104102112817,-0.8298552234037311,0.633541932975673,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_direct,ucb1,reward,0.037037037037037056,-1.2222222222222223,1.3703703703703702,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,bayes_ucb,pseudo_regret,0.29168835718513264,-0.3242174801559876,0.8496282178480768,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,bayes_ucb,reward,0.03703703703703701,-0.962962962962963,1.0740740740740742,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,counts_direct,pseudo_regret,-0.44601591405182095,-0.9769161619898405,0.011388408829720541,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,counts_direct,reward,0.5925925925925926,-0.2962962962962963,1.5185185185185186,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,greedy,pseudo_regret,0.5294446478246962,-0.08860382312297785,1.0716432546169217,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,greedy,reward,-0.7037037037037037,-1.3703703703703702,-0.037037037037037035,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,ids,pseudo_regret,0.8606915041782739,0.08543262110610353,1.5879154400197761,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,ids,reward,-0.9629629629629631,-1.8888888888888888,1.1102230246251565e-16,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,knowledge_gradient,pseudo_regret,0.8674102293400546,-0.007124367251903998,1.7562413854365908,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,knowledge_gradient,reward,-0.7037037037037037,-1.889814814814814,0.4444444444444444,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,ts,pseudo_regret,-0.11838227628767568,-0.7363300586695767,0.4381194270847092,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,ts,reward,0.44444444444444453,-0.3703703703703704,1.2962962962962965,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,ucb1,pseudo_regret,-0.5524169550729492,-1.1163552418018394,-0.061130312825038495,27,27,27,episode,9,ok
pilot,20,pilot_exploratory,counts_sample,ucb1,reward,0.6296296296296297,-0.2601851851851844,1.5925925925925923,27,27,27,episode,9,ok
