experiment,horizon,policy,state_regime,metric,mean,ci_low,ci_high,n_fixtures,analysis_role
e2_assistance,2,dp_values_explore,greedy_can_be_optimal,exact_loss,0.0,0.0,0.0,99,post_hoc_secondary
e2_assistance,2,dp_values_explore,greedy_can_be_optimal,exact_loss_per_remaining_pull,0.0,0.0,0.0,99,post_hoc_secondary
e2_assistance,2,dp_values_explore,greedy_can_be_optimal,non_greedy_choice,0.0,0.0,0.0,99,post_hoc_secondary
e2_assistance,2,dp_values_explore,greedy_can_be_optimal,non_greedy_probability,0.015378787878787875,0.012878787878787878,0.01815656565656566,99,post_hoc_secondary
e2_assistance,2,dp_values_explore,greedy_can_be_optimal,value_of_exploration,0.0,0.0,0.0,99,post_hoc_secondary
e2_assistance,2,dp_values_explore,greedy_can_be_optimal,loss_at_least_001,0.0,0.0,0.0,99,post_hoc_secondary
e2_assistance,2,means_explore,exploration_required,optimal_agreement,0.0,,,1,post_hoc_secondary
e2_assistance,2,means_explore,exploration_required,exact_loss,0.015151515151515138,,,1,post_hoc_secondary
e2_assistance,2,means_explore,exploration_required,exact_loss_per_remaining_pull,0.007575757575757569,,,1,post_hoc_secondary
e2_assistance,2,means_explore,exploration_required,non_greedy_choice,0.0,,,1,post_hoc_secondary
e2_assistance,2,means_explore,exploration_required,non_greedy_probability,0.215,,,1,post_hoc_secondary
e2_assistance,2,means_explore,exploration_required,value_of_exploration,0.015151515151515138,,,1,post_hoc_secondary
e2_assistance,2,means_explore,exploration_required,loss_at_least_001,1.0,,,1,post_hoc_secondary
e2_assistance,2,means_explore,greedy_can_be_optimal,optimal_agreement,0.9974747474747475,0.9924242424242424,1.0,99,post_hoc_secondary
e2_assistance,2,means_explore,greedy_can_be_optimal,exact_loss,0.00013774104683195624,0.0,0.00041322314049586873,99,post_hoc_secondary
e2_assistance,2,means_explore,greedy_can_be_optimal,exact_loss_per_remaining_pull,6.887052341597812e-05,0.0,0.00020661157024793437,99,post_hoc_secondary
e2_assistance,2,means_explore,greedy_can_be_optimal,non_greedy_choice,0.0025252525252525255,0.0,0.007575757575757576,99,post_hoc_secondary
e2_assistance,2,means_explore,greedy_can_be_optimal,non_greedy_probability,0.07691919191919191,0.0637114898989899,0.09191982323232321,99,post_hoc_secondary
e2_assistance,2,means_explore,greedy_can_be_optimal,value_of_exploration,0.0,0.0,0.0,99,post_hoc_secondary
e2_assistance,2,means_explore,greedy_can_be_optimal,loss_at_least_001,0.0025252525252525255,0.0,0.007575757575757576,99,post_hoc_secondary
e2_assistance,2,recommendation_explore,exploration_required,optimal_agreement,0.0,,,1,post_hoc_secondary
e2_assistance,2,recommendation_explore,exploration_required,exact_loss,0.015151515151515138,,,1,post_hoc_secondary
e2_assistance,2,recommendation_explore,exploration_required,exact_loss_per_remaining_pull,0.007575757575757569,,,1,post_hoc_secondary
e2_assistance,2,recommendation_explore,exploration_required,non_greedy_choice,0.0,,,1,post_hoc_secondary
e2_assistance,2,recommendation_explore,exploration_required,non_greedy_probability,0.235,,,1,post_hoc_secondary
e2_assistance,2,recommendation_explore,exploration_required,value_of_exploration,0.015151515151515138,,,1,post_hoc_secondary
e2_assistance,2,recommendation_explore,exploration_required,loss_at_least_001,1.0,,,1,post_hoc_secondary
e2_assistance,2,recommendation_explore,greedy_can_be_optimal,optimal_agreement,0.9747474747474747,0.952020202020202,0.9924242424242424,99,post_hoc_secondary
e2_assistance,2,recommendation_explore,greedy_can_be_optimal,exact_loss,0.001984211075120167,0.0003596571778389964,0.004147590624863354,99,post_hoc_secondary
e2_assistance,2,recommendation_explore,greedy_can_be_optimal,exact_loss_per_remaining_pull,0.0009921055375600835,0.00017659108568199525,0.0020672940275213002,99,post_hoc_secondary
e2_assistance,2,recommendation_explore,greedy_can_be_optimal,non_greedy_choice,0.020202020202020204,0.005050505050505051,0.04040404040404041,99,post_hoc_secondary
e2_assistance,2,recommendation_explore,greedy_can_be_optimal,non_greedy_probability,0.0577020202020202,0.03775189393939393,0.08047979797979797,99,post_hoc_secondary
e2_assistance,2,recommendation_explore,greedy_can_be_optimal,value_of_exploration,0.0,0.0,0.0,99,post_hoc_secondary
e2_assistance,2,recommendation_explore,greedy_can_be_optimal,loss_at_least_001,0.025252525252525252,0.007575757575757576,0.047979797979797977,99,post_hoc_secondary
e2_assistance,10,bayes_explore,exploration_required,optimal_agreement,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,bayes_explore,exploration_required,exact_loss,0.03674488004757803,0.018637803020953154,0.057658887798874105,6,post_hoc_secondary
e2_assistance,10,bayes_explore,exploration_required,exact_loss_per_remaining_pull,0.003674488004757803,0.0018637803020953153,0.005796076117938368,6,post_hoc_secondary
e2_assistance,10,bayes_explore,exploration_required,non_greedy_choice,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,bayes_explore,exploration_required,non_greedy_probability,0.2025,0.18083333333333332,0.22541666666666668,6,post_hoc_secondary
e2_assistance,10,bayes_explore,exploration_required,value_of_exploration,0.03674488004757803,0.018637803020953154,0.057658887798874105,6,post_hoc_secondary
e2_assistance,10,bayes_explore,exploration_required,loss_at_least_001,0.8333333333333334,0.5,1.0,6,post_hoc_secondary
e2_assistance,10,bayes_explore,greedy_can_be_optimal,optimal_agreement,0.9813829787234043,0.9574468085106383,1.0,94,post_hoc_secondary
e2_assistance,10,bayes_explore,greedy_can_be_optimal,exact_loss,0.0015496968983324214,0.0,0.003568317924238384,94,post_hoc_secondary
e2_assistance,10,bayes_explore,greedy_can_be_optimal,exact_loss_per_remaining_pull,0.00015496968983324212,0.0,0.00036175936807191433,94,post_hoc_secondary
e2_assistance,10,bayes_explore,greedy_can_be_optimal,non_greedy_choice,0.018617021276595744,0.0,0.0425531914893617,94,post_hoc_secondary
e2_assistance,10,bayes_explore,greedy_can_be_optimal,non_greedy_probability,0.09898936170212766,0.07784574468085106,0.12337898936170215,94,post_hoc_secondary
e2_assistance,10,bayes_explore,greedy_can_be_optimal,value_of_exploration,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,bayes_explore,greedy_can_be_optimal,loss_at_least_001,0.018617021276595744,0.0,0.0425531914893617,94,post_hoc_secondary
e2_assistance,10,counts_explore,exploration_required,optimal_agreement,0.16666666666666666,0.0,0.3333333333333333,6,post_hoc_secondary
e2_assistance,10,counts_explore,exploration_required,exact_loss,0.0324558330164361,0.012204232474240259,0.05581623766381272,6,post_hoc_secondary
e2_assistance,10,counts_explore,exploration_required,exact_loss_per_remaining_pull,0.003245583301643609,0.001220423247424026,0.005515383045471248,6,post_hoc_secondary
e2_assistance,10,counts_explore,exploration_required,non_greedy_choice,0.16666666666666666,0.0,0.3333333333333333,6,post_hoc_secondary
e2_assistance,10,counts_explore,exploration_required,non_greedy_probability,0.27499999999999997,0.17666666666666667,0.38125000000000003,6,post_hoc_secondary
e2_assistance,10,counts_explore,exploration_required,value_of_exploration,0.03674488004757803,0.018637803020953154,0.057658887798874105,6,post_hoc_secondary
e2_assistance,10,counts_explore,exploration_required,loss_at_least_001,0.6666666666666666,0.3333333333333333,0.9166666666666666,6,post_hoc_secondary
e2_assistance,10,counts_explore,greedy_can_be_optimal,optimal_agreement,0.9228723404255319,0.875,0.9627659574468085,94,post_hoc_secondary
e2_assistance,10,counts_explore,greedy_can_be_optimal,exact_loss,0.006207846877767906,0.002896480064055314,0.010067139892109823,94,post_hoc_secondary
e2_assistance,10,counts_explore,greedy_can_be_optimal,exact_loss_per_remaining_pull,0.0006207846877767907,0.00029167696460444937,0.0009943827980992794,94,post_hoc_secondary
e2_assistance,10,counts_explore,greedy_can_be_optimal,non_greedy_choice,0.05319148936170213,0.015957446808510637,0.09574468085106383,94,post_hoc_secondary
e2_assistance,10,counts_explore,greedy_can_be_optimal,non_greedy_probability,0.1359840425531915,0.10731382978723404,0.167686835106383,94,post_hoc_secondary
e2_assistance,10,counts_explore,greedy_can_be_optimal,value_of_exploration,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,counts_explore,greedy_can_be_optimal,loss_at_least_001,0.07712765957446809,0.034574468085106384,0.1276595744680851,94,post_hoc_secondary
e2_assistance,10,dp_values_explore,exploration_required,optimal_agreement,1.0,1.0,1.0,6,post_hoc_secondary
e2_assistance,10,dp_values_explore,exploration_required,exact_loss,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,dp_values_explore,exploration_required,exact_loss_per_remaining_pull,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,dp_values_explore,exploration_required,non_greedy_choice,1.0,1.0,1.0,6,post_hoc_secondary
e2_assistance,10,dp_values_explore,exploration_required,non_greedy_probability,0.9516666666666667,0.9425000000000002,0.9595833333333333,6,post_hoc_secondary
e2_assistance,10,dp_values_explore,exploration_required,value_of_exploration,0.03674488004757803,0.018637803020953154,0.05796076117938368,6,post_hoc_secondary
e2_assistance,10,dp_values_explore,exploration_required,loss_at_least_001,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,dp_values_explore,greedy_can_be_optimal,optimal_agreement,1.0,1.0,1.0,94,post_hoc_secondary
e2_assistance,10,dp_values_explore,greedy_can_be_optimal,exact_loss,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,dp_values_explore,greedy_can_be_optimal,exact_loss_per_remaining_pull,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,dp_values_explore,greedy_can_be_optimal,non_greedy_choice,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,dp_values_explore,greedy_can_be_optimal,non_greedy_probability,0.016436170212765954,0.013936170212765959,0.019042553191489363,94,post_hoc_secondary
e2_assistance,10,dp_values_explore,greedy_can_be_optimal,value_of_exploration,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,dp_values_explore,greedy_can_be_optimal,loss_at_least_001,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,means_explore,exploration_required,optimal_agreement,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,means_explore,exploration_required,exact_loss,0.03674488004757803,0.018637803020953154,0.057658887798874105,6,post_hoc_secondary
e2_assistance,10,means_explore,exploration_required,exact_loss_per_remaining_pull,0.003674488004757803,0.0018637803020953153,0.005765888779887411,6,post_hoc_secondary
e2_assistance,10,means_explore,exploration_required,non_greedy_choice,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,means_explore,exploration_required,non_greedy_probability,0.18458333333333332,0.1395833333333333,0.2391979166666662,6,post_hoc_secondary
e2_assistance,10,means_explore,exploration_required,value_of_exploration,0.03674488004757803,0.018637803020953154,0.057658887798874105,6,post_hoc_secondary
e2_assistance,10,means_explore,exploration_required,loss_at_least_001,0.8333333333333334,0.5,1.0,6,post_hoc_secondary
e2_assistance,10,means_explore,greedy_can_be_optimal,optimal_agreement,0.9946808510638298,0.9840425531914894,1.0,94,post_hoc_secondary
e2_assistance,10,means_explore,greedy_can_be_optimal,exact_loss,0.0003750485911363865,0.0,0.0011251457734091593,94,post_hoc_secondary
e2_assistance,10,means_explore,greedy_can_be_optimal,exact_loss_per_remaining_pull,3.750485911363865e-05,0.0,0.00011251457734091593,94,post_hoc_secondary
e2_assistance,10,means_explore,greedy_can_be_optimal,non_greedy_choice,0.005319148936170213,0.0,0.015957446808510637,94,post_hoc_secondary
e2_assistance,10,means_explore,greedy_can_be_optimal,non_greedy_probability,0.07103723404255319,0.058297872340425536,0.08558577127659574,94,post_hoc_secondary
e2_assistance,10,means_explore,greedy_can_be_optimal,value_of_exploration,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,means_explore,greedy_can_be_optimal,loss_at_least_001,0.005319148936170213,0.0,0.015957446808510637,94,post_hoc_secondary
e2_assistance,10,recommendation_explore,exploration_required,optimal_agreement,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,recommendation_explore,exploration_required,exact_loss,0.03674488004757803,0.018637803020953154,0.057658887798874105,6,post_hoc_secondary
e2_assistance,10,recommendation_explore,exploration_required,exact_loss_per_remaining_pull,0.003674488004757803,0.0018637803020953153,0.005765888779887409,6,post_hoc_secondary
e2_assistance,10,recommendation_explore,exploration_required,non_greedy_choice,0.0,0.0,0.0,6,post_hoc_secondary
e2_assistance,10,recommendation_explore,exploration_required,non_greedy_probability,0.14750000000000002,0.12083333333333333,0.17625,6,post_hoc_secondary
e2_assistance,10,recommendation_explore,exploration_required,value_of_exploration,0.03674488004757803,0.018637803020953154,0.057658887798874105,6,post_hoc_secondary
e2_assistance,10,recommendation_explore,exploration_required,loss_at_least_001,0.8333333333333334,0.5,1.0,6,post_hoc_secondary
e2_assistance,10,recommendation_explore,greedy_can_be_optimal,optimal_agreement,0.949468085106383,0.9175531914893617,0.976063829787234,94,post_hoc_secondary
e2_assistance,10,recommendation_explore,greedy_can_be_optimal,exact_loss,0.004819982666757248,0.0021579011225668454,0.007912980596794617,94,post_hoc_secondary
e2_assistance,10,recommendation_explore,greedy_can_be_optimal,exact_loss_per_remaining_pull,0.0004819982666757248,0.00021525410732449015,0.0007989912549820455,94,post_hoc_secondary
e2_assistance,10,recommendation_explore,greedy_can_be_optimal,non_greedy_choice,0.031914893617021274,0.010638297872340425,0.061170212765957445,94,post_hoc_secondary
e2_assistance,10,recommendation_explore,greedy_can_be_optimal,non_greedy_probability,0.06252659574468085,0.03877460106382979,0.08904255319148938,94,post_hoc_secondary
e2_assistance,10,recommendation_explore,greedy_can_be_optimal,value_of_exploration,0.0,0.0,0.0,94,post_hoc_secondary
e2_assistance,10,recommendation_explore,greedy_can_be_optimal,loss_at_least_001,0.05053191489361702,0.023936170212765957,0.08244680851063829,94,post_hoc_secondary
