experiment,family,k,horizon,policy,turn,n_episodes,mean_cumulative_pseudo_regret,mean_cumulative_reward,non_greedy_fraction
e4_scaling,clear,2,100,ucb1,6,40,0.86,3.525,0.275
e4_scaling,clear,2,100,ucb1,7,40,1.0399999999999998,4.0,0.425
e4_scaling,clear,2,100,ucb1,8,40,1.1,4.625,0.125
e4_scaling,clear,2,100,ucb1,9,40,1.1599999999999997,5.325,0.075
e4_scaling,clear,2,100,ucb1,10,40,1.25,6.1,0.2
e4_scaling,clear,2,100,ucb1,11,40,1.34,6.75,0.225
e4_scaling,clear,2,100,ucb1,12,40,1.4,7.35,0.15
e4_scaling,clear,2,100,ucb1,13,40,1.5000000000000002,8.025,0.2
e4_scaling,clear,2,100,ucb1,14,40,1.6600000000000006,8.625,0.375
e4_scaling,clear,2,100,ucb1,15,40,1.8199999999999998,9.15,0.375
e4_scaling,clear,2,100,ucb1,16,40,1.9400000000000002,9.75,0.3
e4_scaling,clear,2,100,ucb1,17,40,2.04,10.375,0.25
e4_scaling,clear,2,100,ucb1,18,40,2.0599999999999996,10.975,0.025
e4_scaling,clear,2,100,ucb1,19,40,2.16,11.65,0.225
e4_scaling,clear,2,100,ucb1,20,40,2.2299999999999995,12.325,0.175
e4_scaling,clear,2,100,ucb1,21,40,2.31,12.875,0.2
e4_scaling,clear,2,100,ucb1,22,40,2.4,13.4,0.2
e4_scaling,clear,2,100,ucb1,23,40,2.5199999999999996,14.025,0.275
e4_scaling,clear,2,100,ucb1,24,40,2.5999999999999996,14.675,0.2
e4_scaling,clear,2,100,ucb1,25,40,2.6999999999999993,15.35,0.25
e4_scaling,clear,2,100,ucb1,26,40,2.749999999999999,15.925,0.125
e4_scaling,clear,2,100,ucb1,27,40,2.799999999999999,16.625,0.125
e4_scaling,clear,2,100,ucb1,28,40,2.8699999999999988,17.15,0.175
e4_scaling,clear,2,100,ucb1,29,40,2.929999999999999,17.775,0.15
e4_scaling,clear,2,100,ucb1,30,40,3.01,18.325,0.2
e4_scaling,clear,2,100,ucb1,31,40,3.05,19.0,0.1
e4_scaling,clear,2,100,ucb1,32,40,3.1100000000000003,19.625,0.15
e4_scaling,clear,2,100,ucb1,33,40,3.170000000000001,20.225,0.15
e4_scaling,clear,2,100,ucb1,34,40,3.2300000000000004,21.0,0.15
e4_scaling,clear,2,100,ucb1,35,40,3.3199999999999994,21.6,0.225
e4_scaling,clear,2,100,ucb1,36,40,3.4200000000000004,22.125,0.25
e4_scaling,clear,2,100,ucb1,37,40,3.4899999999999998,22.75,0.175
e4_scaling,clear,2,100,ucb1,38,40,3.5799999999999996,23.475,0.225
e4_scaling,clear,2,100,ucb1,39,40,3.66,24.05,0.2
e4_scaling,clear,2,100,ucb1,40,40,3.72,24.625,0.15
e4_scaling,clear,2,100,ucb1,41,40,3.7700000000000005,25.225,0.125
e4_scaling,clear,2,100,ucb1,42,40,3.8299999999999996,25.975,0.15
e4_scaling,clear,2,100,ucb1,43,40,3.9300000000000006,26.6,0.25
e4_scaling,clear,2,100,ucb1,44,40,4.010000000000001,27.175,0.2
e4_scaling,clear,2,100,ucb1,45,40,4.09,27.85,0.2
e4_scaling,clear,2,100,ucb1,46,40,4.17,28.525,0.2
e4_scaling,clear,2,100,ucb1,47,40,4.270000000000001,29.15,0.25
e4_scaling,clear,2,100,ucb1,48,40,4.33,29.825,0.15
e4_scaling,clear,2,100,ucb1,49,40,4.360000000000001,30.575,0.075
e4_scaling,clear,2,100,ucb1,50,40,4.4,31.2,0.1
e4_scaling,clear,2,100,ucb1,51,40,4.49,31.825,0.225
e4_scaling,clear,2,100,ucb1,52,40,4.58,32.425,0.225
e4_scaling,clear,2,100,ucb1,53,40,4.65,33.075,0.175
e4_scaling,clear,2,100,ucb1,54,40,4.700000000000001,33.75,0.125
e4_scaling,clear,2,100,ucb1,55,40,4.740000000000001,34.375,0.1
e4_scaling,clear,2,100,ucb1,56,40,4.830000000000002,35.1,0.225
e4_scaling,clear,2,100,ucb1,57,40,4.860000000000001,35.85,0.075
e4_scaling,clear,2,100,ucb1,58,40,4.920000000000003,36.475,0.15
e4_scaling,clear,2,100,ucb1,59,40,4.960000000000003,37.075,0.1
e4_scaling,clear,2,100,ucb1,60,40,5.000000000000003,37.725,0.1
e4_scaling,clear,2,100,ucb1,61,40,5.110000000000001,38.275,0.275
e4_scaling,clear,2,100,ucb1,62,40,5.190000000000001,38.8,0.2
e4_scaling,clear,2,100,ucb1,63,40,5.270000000000001,39.3,0.2
e4_scaling,clear,2,100,ucb1,64,40,5.300000000000002,40.025,0.075
e4_scaling,clear,2,100,ucb1,65,40,5.340000000000002,40.675,0.1
e4_scaling,clear,2,100,ucb1,66,40,5.400000000000003,41.275,0.15
e4_scaling,clear,2,100,ucb1,67,40,5.450000000000003,41.8,0.125
e4_scaling,clear,2,100,ucb1,68,40,5.520000000000002,42.525,0.175
e4_scaling,clear,2,100,ucb1,69,40,5.600000000000001,43.125,0.2
e4_scaling,clear,2,100,ucb1,70,40,5.650000000000002,43.75,0.125
e4_scaling,clear,2,100,ucb1,71,40,5.710000000000001,44.35,0.15
e4_scaling,clear,2,100,ucb1,72,40,5.7700000000000005,44.925,0.15
e4_scaling,clear,2,100,ucb1,73,40,5.840000000000001,45.425,0.175
e4_scaling,clear,2,100,ucb1,74,40,5.9,46.075,0.15
e4_scaling,clear,2,100,ucb1,75,40,5.950000000000001,46.75,0.125
e4_scaling,clear,2,100,ucb1,76,40,6.03,47.225,0.2
e4_scaling,clear,2,100,ucb1,77,40,6.12,47.85,0.225
e4_scaling,clear,2,100,ucb1,78,40,6.230000000000001,48.3,0.275
e4_scaling,clear,2,100,ucb1,79,40,6.2700000000000005,48.95,0.1
e4_scaling,clear,2,100,ucb1,80,40,6.3500000000000005,49.55,0.2
e4_scaling,clear,2,100,ucb1,81,40,6.43,50.075,0.2
e4_scaling,clear,2,100,ucb1,82,40,6.480000000000001,50.825,0.125
e4_scaling,clear,2,100,ucb1,83,40,6.5200000000000005,51.475,0.1
e4_scaling,clear,2,100,ucb1,84,40,6.5600000000000005,52.2,0.1
e4_scaling,clear,2,100,ucb1,85,40,6.609999999999999,52.9,0.125
e4_scaling,clear,2,100,ucb1,86,40,6.65,53.5,0.1
e4_scaling,clear,2,100,ucb1,87,40,6.710000000000001,54.125,0.15
e4_scaling,clear,2,100,ucb1,88,40,6.760000000000001,54.8,0.125
e4_scaling,clear,2,100,ucb1,89,40,6.780000000000001,55.5,0.05
e4_scaling,clear,2,100,ucb1,90,40,6.800000000000002,56.1,0.05
e4_scaling,clear,2,100,ucb1,91,40,6.840000000000001,56.75,0.1
e4_scaling,clear,2,100,ucb1,92,40,6.880000000000003,57.55,0.1
e4_scaling,clear,2,100,ucb1,93,40,6.930000000000002,58.225,0.125
e4_scaling,clear,2,100,ucb1,94,40,6.9700000000000015,58.825,0.1
e4_scaling,clear,2,100,ucb1,95,40,7.040000000000002,59.475,0.175
e4_scaling,clear,2,100,ucb1,96,40,7.120000000000002,60.025,0.2
e4_scaling,clear,2,100,ucb1,97,40,7.150000000000003,60.825,0.075
e4_scaling,clear,2,100,ucb1,98,40,7.1800000000000015,61.45,0.075
e4_scaling,clear,2,100,ucb1,99,40,7.220000000000001,62.15,0.1
e4_scaling,clear,2,100,ucb1,100,40,7.289999999999999,62.725,0.175
e4_scaling,clear,3,100,bayes_direct,1,40,0.2600000000000001,0.425,0.0
e4_scaling,clear,3,100,bayes_direct,2,40,0.5000000000000001,0.95,0.0
e4_scaling,clear,3,100,bayes_direct,3,40,0.67,1.475,0.0
e4_scaling,clear,3,100,bayes_direct,4,40,0.8399999999999999,2.05,0.0
e4_scaling,clear,3,100,bayes_direct,5,40,0.9999999999999998,2.475,0.05
e4_scaling,clear,3,100,bayes_direct,6,40,1.1099999999999994,3.1,0.05
e4_scaling,clear,3,100,bayes_direct,7,40,1.2199999999999995,3.825,0.1
e4_scaling,clear,3,100,bayes_direct,8,40,1.3099999999999996,4.425,0.075
e4_scaling,clear,3,100,bayes_direct,9,40,1.3899999999999997,5.275,0.125
e4_scaling,clear,3,100,bayes_direct,10,40,1.4699999999999995,5.875,0.1
e4_scaling,clear,3,100,bayes_direct,11,40,1.5399999999999996,6.45,0.125
e4_scaling,clear,3,100,bayes_direct,12,40,1.6099999999999994,7.025,0.075
e4_scaling,clear,3,100,bayes_direct,13,40,1.6799999999999997,7.7,0.075
e4_scaling,clear,3,100,bayes_direct,14,40,1.7499999999999996,8.2,0.1
e4_scaling,clear,3,100,bayes_direct,15,40,1.8099999999999994,8.875,0.075
e4_scaling,clear,3,100,bayes_direct,16,40,1.8699999999999997,9.4,0.1
e4_scaling,clear,3,100,bayes_direct,17,40,1.9299999999999997,9.95,0.1
e4_scaling,clear,3,100,bayes_direct,18,40,2.0,10.575,0.125
e4_scaling,clear,3,100,bayes_direct,19,40,2.0599999999999996,11.225,0.075
e4_scaling,clear,3,100,bayes_direct,20,40,2.12,11.875,0.075
e4_scaling,clear,3,100,bayes_direct,21,40,2.17,12.55,0.05
e4_scaling,clear,3,100,bayes_direct,22,40,2.23,13.1,0.05
e4_scaling,clear,3,100,bayes_direct,23,40,2.2800000000000002,13.8,0.05
e4_scaling,clear,3,100,bayes_direct,24,40,2.33,14.4,0.05
e4_scaling,clear,3,100,bayes_direct,25,40,2.38,15.1,0.05
e4_scaling,clear,3,100,bayes_direct,26,40,2.4299999999999997,15.9,0.05
e4_scaling,clear,3,100,bayes_direct,27,40,2.48,16.575,0.05
e4_scaling,clear,3,100,bayes_direct,28,40,2.5300000000000002,17.3,0.05
e4_scaling,clear,3,100,bayes_direct,29,40,2.58,17.9,0.05
e4_scaling,clear,3,100,bayes_direct,30,40,2.63,18.375,0.05
e4_scaling,clear,3,100,bayes_direct,31,40,2.68,19.025,0.05
e4_scaling,clear,3,100,bayes_direct,32,40,2.73,19.575,0.1
e4_scaling,clear,3,100,bayes_direct,33,40,2.7800000000000002,20.175,0.125
e4_scaling,clear,3,100,bayes_direct,34,40,2.83,20.7,0.125
e4_scaling,clear,3,100,bayes_direct,35,40,2.880000000000001,21.3,0.125
e4_scaling,clear,3,100,bayes_direct,36,40,2.93,22.05,0.1
e4_scaling,clear,3,100,bayes_direct,37,40,2.9800000000000004,22.65,0.125
e4_scaling,clear,3,100,bayes_direct,38,40,3.0300000000000007,23.35,0.125
e4_scaling,clear,3,100,bayes_direct,39,40,3.0800000000000005,23.85,0.125
e4_scaling,clear,3,100,bayes_direct,40,40,3.1300000000000003,24.55,0.125
e4_scaling,clear,3,100,bayes_direct,41,40,3.18,25.15,0.125
e4_scaling,clear,3,100,bayes_direct,42,40,3.2300000000000013,25.75,0.125
e4_scaling,clear,3,100,bayes_direct,43,40,3.280000000000001,26.45,0.125
e4_scaling,clear,3,100,bayes_direct,44,40,3.330000000000001,27.1,0.125
e4_scaling,clear,3,100,bayes_direct,45,40,3.3800000000000003,27.675,0.125
e4_scaling,clear,3,100,bayes_direct,46,40,3.430000000000001,28.325,0.125
e4_scaling,clear,3,100,bayes_direct,47,40,3.4800000000000013,29.05,0.125
e4_scaling,clear,3,100,bayes_direct,48,40,3.5300000000000002,29.725,0.125
e4_scaling,clear,3,100,bayes_direct,49,40,3.5800000000000005,30.525,0.125
e4_scaling,clear,3,100,bayes_direct,50,40,3.6300000000000012,31.125,0.125
e4_scaling,clear,3,100,bayes_direct,51,40,3.6800000000000006,31.775,0.125
e4_scaling,clear,3,100,bayes_direct,52,40,3.7299999999999995,32.5,0.125
e4_scaling,clear,3,100,bayes_direct,53,40,3.78,33.075,0.125
e4_scaling,clear,3,100,bayes_direct,54,40,3.8299999999999996,33.6,0.125
e4_scaling,clear,3,100,bayes_direct,55,40,3.88,34.25,0.125
e4_scaling,clear,3,100,bayes_direct,56,40,3.9299999999999997,34.85,0.125
e4_scaling,clear,3,100,bayes_direct,57,40,3.979999999999999,35.375,0.1
e4_scaling,clear,3,100,bayes_direct,58,40,4.029999999999999,35.95,0.1
e4_scaling,clear,3,100,bayes_direct,59,40,4.079999999999999,36.5,0.125
e4_scaling,clear,3,100,bayes_direct,60,40,4.129999999999998,36.975,0.125
e4_scaling,clear,3,100,bayes_direct,61,40,4.179999999999998,37.575,0.125
e4_scaling,clear,3,100,bayes_direct,62,40,4.229999999999999,38.25,0.125
e4_scaling,clear,3,100,bayes_direct,63,40,4.2799999999999985,39.025,0.1
e4_scaling,clear,3,100,bayes_direct,64,40,4.329999999999998,39.625,0.1
e4_scaling,clear,3,100,bayes_direct,65,40,4.379999999999998,40.325,0.125
e4_scaling,clear,3,100,bayes_direct,66,40,4.429999999999998,40.95,0.1
e4_scaling,clear,3,100,bayes_direct,67,40,4.479999999999998,41.725,0.1
e4_scaling,clear,3,100,bayes_direct,68,40,4.529999999999997,42.375,0.1
e4_scaling,clear,3,100,bayes_direct,69,40,4.5799999999999965,43.125,0.075
e4_scaling,clear,3,100,bayes_direct,70,40,4.6199999999999966,43.75,0.075
e4_scaling,clear,3,100,bayes_direct,71,40,4.669999999999997,44.375,0.125
e4_scaling,clear,3,100,bayes_direct,72,40,4.719999999999996,44.975,0.125
e4_scaling,clear,3,100,bayes_direct,73,40,4.769999999999997,45.65,0.125
e4_scaling,clear,3,100,bayes_direct,74,40,4.819999999999996,46.15,0.125
e4_scaling,clear,3,100,bayes_direct,75,40,4.8699999999999966,46.95,0.125
e4_scaling,clear,3,100,bayes_direct,76,40,4.919999999999996,47.55,0.125
e4_scaling,clear,3,100,bayes_direct,77,40,4.969999999999996,48.25,0.125
e4_scaling,clear,3,100,bayes_direct,78,40,5.019999999999995,48.7,0.125
e4_scaling,clear,3,100,bayes_direct,79,40,5.069999999999996,49.25,0.125
e4_scaling,clear,3,100,bayes_direct,80,40,5.119999999999995,49.925,0.125
e4_scaling,clear,3,100,bayes_direct,81,40,5.1699999999999955,50.65,0.125
e4_scaling,clear,3,100,bayes_direct,82,40,5.219999999999994,51.325,0.1
e4_scaling,clear,3,100,bayes_direct,83,40,5.259999999999995,52.0,0.075
e4_scaling,clear,3,100,bayes_direct,84,40,5.2999999999999945,52.65,0.1
e4_scaling,clear,3,100,bayes_direct,85,40,5.329999999999995,53.375,0.075
e4_scaling,clear,3,100,bayes_direct,86,40,5.369999999999995,54.125,0.1
e4_scaling,clear,3,100,bayes_direct,87,40,5.409999999999995,54.75,0.1
e4_scaling,clear,3,100,bayes_direct,88,40,5.449999999999994,55.425,0.1
e4_scaling,clear,3,100,bayes_direct,89,40,5.489999999999993,56.125,0.075
e4_scaling,clear,3,100,bayes_direct,90,40,5.529999999999994,56.75,0.1
e4_scaling,clear,3,100,bayes_direct,91,40,5.569999999999995,57.375,0.075
e4_scaling,clear,3,100,bayes_direct,92,40,5.609999999999994,57.975,0.075
e4_scaling,clear,3,100,bayes_direct,93,40,5.649999999999993,58.65,0.075
e4_scaling,clear,3,100,bayes_direct,94,40,5.689999999999993,59.275,0.1
e4_scaling,clear,3,100,bayes_direct,95,40,5.729999999999994,59.975,0.1
e4_scaling,clear,3,100,bayes_direct,96,40,5.759999999999994,60.675,0.075
e4_scaling,clear,3,100,bayes_direct,97,40,5.789999999999994,61.325,0.075
e4_scaling,clear,3,100,bayes_direct,98,40,5.819999999999993,62.05,0.075
e4_scaling,clear,3,100,bayes_direct,99,40,5.849999999999993,62.775,0.075
e4_scaling,clear,3,100,bayes_direct,100,40,5.879999999999993,63.45,0.05
e4_scaling,clear,3,100,bayes_sample,1,40,0.2600000000000001,0.425,0.0
e4_scaling,clear,3,100,bayes_sample,2,40,0.52,0.9,0.075
e4_scaling,clear,3,100,bayes_sample,3,40,0.6900000000000002,1.45,0.075
e4_scaling,clear,3,100,bayes_sample,4,40,0.8599999999999998,2.025,0.075
e4_scaling,clear,3,100,bayes_sample,5,40,1.0099999999999998,2.5,0.05
e4_scaling,clear,3,100,bayes_sample,6,40,1.14,3.0,0.025
e4_scaling,clear,3,100,bayes_sample,7,40,1.2399999999999998,3.7,0.15
e4_scaling,clear,3,100,bayes_sample,8,40,1.3699999999999997,4.3,0.175
e4_scaling,clear,3,100,bayes_sample,9,40,1.4799999999999998,5.0,0.15
e4_scaling,clear,3,100,bayes_sample,10,40,1.6199999999999999,5.575,0.2
e4_scaling,clear,3,100,bayes_sample,11,40,1.7199999999999995,6.2,0.125
e4_scaling,clear,3,100,bayes_sample,12,40,1.8299999999999994,6.725,0.125
e4_scaling,clear,3,100,bayes_sample,13,40,1.9199999999999993,7.3,0.075
e4_scaling,clear,3,100,bayes_sample,14,40,1.9999999999999993,7.85,0.075
e4_scaling,clear,3,100,bayes_sample,15,40,2.09,8.45,0.125
e4_scaling,clear,3,100,bayes_sample,16,40,2.14,8.975,0.075
e4_scaling,clear,3,100,bayes_sample,17,40,2.2299999999999995,9.55,0.125
e4_scaling,clear,3,100,bayes_sample,18,40,2.2999999999999994,10.15,0.125
e4_scaling,clear,3,100,bayes_sample,19,40,2.3699999999999997,10.625,0.125
e4_scaling,clear,3,100,bayes_sample,20,40,2.4799999999999995,11.3,0.25
e4_scaling,clear,3,100,bayes_sample,21,40,2.53,11.975,0.1
e4_scaling,clear,3,100,bayes_sample,22,40,2.61,12.575,0.125
e4_scaling,clear,3,100,bayes_sample,23,40,2.6799999999999993,13.1,0.125
e4_scaling,clear,3,100,bayes_sample,24,40,2.7199999999999998,13.725,0.075
e4_scaling,clear,3,100,bayes_sample,25,40,2.7800000000000002,14.35,0.1
e4_scaling,clear,3,100,bayes_sample,26,40,2.8400000000000003,15.025,0.1
e4_scaling,clear,3,100,bayes_sample,27,40,2.9000000000000004,15.7,0.125
e4_scaling,clear,3,100,bayes_sample,28,40,2.9600000000000004,16.425,0.125
e4_scaling,clear,3,100,bayes_sample,29,40,3.0000000000000004,17.05,0.075
e4_scaling,clear,3,100,bayes_sample,30,40,3.05,17.875,0.125
e4_scaling,clear,3,100,bayes_sample,31,40,3.07,18.55,0.05
e4_scaling,clear,3,100,bayes_sample,32,40,3.1099999999999994,19.15,0.125
e4_scaling,clear,3,100,bayes_sample,33,40,3.13,19.8,0.075
e4_scaling,clear,3,100,bayes_sample,34,40,3.17,20.3,0.075
e4_scaling,clear,3,100,bayes_sample,35,40,3.22,20.9,0.075
e4_scaling,clear,3,100,bayes_sample,36,40,3.2599999999999993,21.475,0.125
e4_scaling,clear,3,100,bayes_sample,37,40,3.289999999999999,22.2,0.1
e4_scaling,clear,3,100,bayes_sample,38,40,3.3199999999999994,22.8,0.1
e4_scaling,clear,3,100,bayes_sample,39,40,3.3599999999999994,23.45,0.05
e4_scaling,clear,3,100,bayes_sample,40,40,3.3899999999999992,24.1,0.05
e4_scaling,clear,3,100,bayes_sample,41,40,3.44,24.8,0.075
e4_scaling,clear,3,100,bayes_sample,42,40,3.4799999999999995,25.45,0.075
e4_scaling,clear,3,100,bayes_sample,43,40,3.5199999999999996,26.15,0.1
e4_scaling,clear,3,100,bayes_sample,44,40,3.579999999999999,26.775,0.1
e4_scaling,clear,3,100,bayes_sample,45,40,3.6199999999999988,27.5,0.125
e4_scaling,clear,3,100,bayes_sample,46,40,3.659999999999999,28.275,0.05
e4_scaling,clear,3,100,bayes_sample,47,40,3.679999999999999,29.025,0.025
e4_scaling,clear,3,100,bayes_sample,48,40,3.6999999999999993,29.625,0.05
e4_scaling,clear,3,100,bayes_sample,49,40,3.7399999999999993,30.3,0.1
e4_scaling,clear,3,100,bayes_sample,50,40,3.8099999999999996,30.95,0.2
e4_scaling,clear,3,100,bayes_sample,51,40,3.84,31.475,0.075
e4_scaling,clear,3,100,bayes_sample,52,40,3.87,32.125,0.075
e4_scaling,clear,3,100,bayes_sample,53,40,3.9199999999999995,32.875,0.175
e4_scaling,clear,3,100,bayes_sample,54,40,3.95,33.55,0.075
e4_scaling,clear,3,100,bayes_sample,55,40,3.9899999999999998,34.175,0.1
e4_scaling,clear,3,100,bayes_sample,56,40,4.02,34.8,0.075
e4_scaling,clear,3,100,bayes_sample,57,40,4.049999999999999,35.375,0.075
e4_scaling,clear,3,100,bayes_sample,58,40,4.089999999999999,35.95,0.15
e4_scaling,clear,3,100,bayes_sample,59,40,4.129999999999999,36.625,0.125
e4_scaling,clear,3,100,bayes_sample,60,40,4.17,37.225,0.075
e4_scaling,clear,3,100,bayes_sample,61,40,4.1899999999999995,37.875,0.05
e4_scaling,clear,3,100,bayes_sample,62,40,4.259999999999999,38.275,0.175
e4_scaling,clear,3,100,bayes_sample,63,40,4.299999999999998,38.925,0.1
e4_scaling,clear,3,100,bayes_sample,64,40,4.3199999999999985,39.475,0.05
e4_scaling,clear,3,100,bayes_sample,65,40,4.339999999999998,40.15,0.05
e4_scaling,clear,3,100,bayes_sample,66,40,4.369999999999998,40.8,0.075
e4_scaling,clear,3,100,bayes_sample,67,40,4.409999999999998,41.4,0.1
e4_scaling,clear,3,100,bayes_sample,68,40,4.479999999999998,42.15,0.175
e4_scaling,clear,3,100,bayes_sample,69,40,4.4899999999999975,42.9,0.025
e4_scaling,clear,3,100,bayes_sample,70,40,4.549999999999999,43.525,0.15
e4_scaling,clear,3,100,bayes_sample,71,40,4.559999999999998,44.2,0.025
e4_scaling,clear,3,100,bayes_sample,72,40,4.559999999999998,45.0,0.0
e4_scaling,clear,3,100,bayes_sample,73,40,4.579999999999998,45.7,0.05
e4_scaling,clear,3,100,bayes_sample,74,40,4.579999999999998,46.5,0.0
e4_scaling,clear,3,100,bayes_sample,75,40,4.649999999999999,47.075,0.175
e4_scaling,clear,3,100,bayes_sample,76,40,4.659999999999998,47.7,0.025
e4_scaling,clear,3,100,bayes_sample,77,40,4.699999999999999,48.35,0.1
e4_scaling,clear,3,100,bayes_sample,78,40,4.709999999999999,49.05,0.025
e4_scaling,clear,3,100,bayes_sample,79,40,4.739999999999999,49.75,0.075
e4_scaling,clear,3,100,bayes_sample,80,40,4.779999999999999,50.375,0.1
e4_scaling,clear,3,100,bayes_sample,81,40,4.8,51.025,0.05
e4_scaling,clear,3,100,bayes_sample,82,40,4.84,51.75,0.1
e4_scaling,clear,3,100,bayes_sample,83,40,4.859999999999999,52.35,0.05
e4_scaling,clear,3,100,bayes_sample,84,40,4.869999999999999,52.975,0.025
e4_scaling,clear,3,100,bayes_sample,85,40,4.91,53.575,0.1
e4_scaling,clear,3,100,bayes_sample,86,40,4.92,54.35,0.025
e4_scaling,clear,3,100,bayes_sample,87,40,4.95,54.975,0.075
e4_scaling,clear,3,100,bayes_sample,88,40,5.000000000000001,55.6,0.125
e4_scaling,clear,3,100,bayes_sample,89,40,5.040000000000001,56.325,0.1
e4_scaling,clear,3,100,bayes_sample,90,40,5.070000000000001,56.975,0.075
e4_scaling,clear,3,100,bayes_sample,91,40,5.1000000000000005,57.65,0.075
e4_scaling,clear,3,100,bayes_sample,92,40,5.140000000000001,58.45,0.1
e4_scaling,clear,3,100,bayes_sample,93,40,5.200000000000001,59.1,0.15
e4_scaling,clear,3,100,bayes_sample,94,40,5.24,59.775,0.1
e4_scaling,clear,3,100,bayes_sample,95,40,5.280000000000001,60.325,0.1
e4_scaling,clear,3,100,bayes_sample,96,40,5.300000000000002,60.975,0.05
e4_scaling,clear,3,100,bayes_sample,97,40,5.320000000000002,61.725,0.05
e4_scaling,clear,3,100,bayes_sample,98,40,5.320000000000002,62.475,0.0
e4_scaling,clear,3,100,bayes_sample,99,40,5.359999999999999,63.1,0.1
e4_scaling,clear,3,100,bayes_sample,100,40,5.359999999999999,63.775,0.0
e4_scaling,clear,3,100,bayes_ucb,1,40,0.29000000000000015,0.375,0.0
e4_scaling,clear,3,100,bayes_ucb,2,40,0.48000000000000015,0.925,0.0
e4_scaling,clear,3,100,bayes_ucb,3,40,0.6399999999999999,1.375,0.0
e4_scaling,clear,3,100,bayes_ucb,4,40,0.77,2.05,0.0
e4_scaling,clear,3,100,bayes_ucb,5,40,0.89,2.55,0.1
e4_scaling,clear,3,100,bayes_ucb,6,40,1.0099999999999993,3.2,0.1
e4_scaling,clear,3,100,bayes_ucb,7,40,1.109999999999999,3.825,0.075
e4_scaling,clear,3,100,bayes_ucb,8,40,1.1899999999999995,4.5,0.225
e4_scaling,clear,3,100,bayes_ucb,9,40,1.2799999999999994,5.125,0.225
e4_scaling,clear,3,100,bayes_ucb,10,40,1.3699999999999994,5.55,0.2
e4_scaling,clear,3,100,bayes_ucb,11,40,1.4599999999999995,6.1,0.25
e4_scaling,clear,3,100,bayes_ucb,12,40,1.5399999999999994,6.9,0.075
e4_scaling,clear,3,100,bayes_ucb,13,40,1.5899999999999994,7.6,0.025
e4_scaling,clear,3,100,bayes_ucb,14,40,1.6499999999999997,8.075,0.1
e4_scaling,clear,3,100,bayes_ucb,15,40,1.7099999999999995,8.75,0.075
e4_scaling,clear,3,100,bayes_ucb,16,40,1.7499999999999993,9.425,0.025
e4_scaling,clear,3,100,bayes_ucb,17,40,1.7899999999999996,9.95,0.025
e4_scaling,clear,3,100,bayes_ucb,18,40,1.8599999999999994,10.5,0.1
e4_scaling,clear,3,100,bayes_ucb,19,40,1.9099999999999995,11.175,0.125
e4_scaling,clear,3,100,bayes_ucb,20,40,1.9899999999999995,11.725,0.175
e4_scaling,clear,3,100,bayes_ucb,21,40,2.059999999999999,12.525,0.15
e4_scaling,clear,3,100,bayes_ucb,22,40,2.129999999999999,13.075,0.075
e4_scaling,clear,3,100,bayes_ucb,23,40,2.1899999999999986,13.775,0.15
e4_scaling,clear,3,100,bayes_ucb,24,40,2.219999999999999,14.4,0.025
e4_scaling,clear,3,100,bayes_ucb,25,40,2.2399999999999993,14.95,0.075
e4_scaling,clear,3,100,bayes_ucb,26,40,2.2999999999999985,15.75,0.125
e4_scaling,clear,3,100,bayes_ucb,27,40,2.3599999999999985,16.45,0.125
e4_scaling,clear,3,100,bayes_ucb,28,40,2.379999999999999,17.125,0.025
e4_scaling,clear,3,100,bayes_ucb,29,40,2.449999999999999,17.725,0.15
e4_scaling,clear,3,100,bayes_ucb,30,40,2.499999999999999,18.475,0.1
e4_scaling,clear,3,100,bayes_ucb,31,40,2.529999999999999,19.1,0.075
e4_scaling,clear,3,100,bayes_ucb,32,40,2.579999999999999,19.7,0.15
e4_scaling,clear,3,100,bayes_ucb,33,40,2.6199999999999988,20.425,0.1
e4_scaling,clear,3,100,bayes_ucb,34,40,2.6199999999999988,21.125,0.0
e4_scaling,clear,3,100,bayes_ucb,35,40,2.6599999999999993,21.675,0.1
e4_scaling,clear,3,100,bayes_ucb,36,40,2.6999999999999993,22.4,0.1
e4_scaling,clear,3,100,bayes_ucb,37,40,2.729999999999999,22.95,0.075
e4_scaling,clear,3,100,bayes_ucb,38,40,2.7699999999999987,23.575,0.1
e4_scaling,clear,3,100,bayes_ucb,39,40,2.7899999999999987,24.225,0.05
e4_scaling,clear,3,100,bayes_ucb,40,40,2.8199999999999994,24.9,0.075
e4_scaling,clear,3,100,bayes_ucb,41,40,2.849999999999999,25.425,0.075
e4_scaling,clear,3,100,bayes_ucb,42,40,2.8599999999999994,26.025,0.025
e4_scaling,clear,3,100,bayes_ucb,43,40,2.92,26.75,0.15
e4_scaling,clear,3,100,bayes_ucb,44,40,2.9699999999999998,27.475,0.125
e4_scaling,clear,3,100,bayes_ucb,45,40,3.01,28.15,0.1
e4_scaling,clear,3,100,bayes_ucb,46,40,3.0300000000000002,28.9,0.025
e4_scaling,clear,3,100,bayes_ucb,47,40,3.05,29.425,0.025
e4_scaling,clear,3,100,bayes_ucb,48,40,3.09,30.025,0.075
e4_scaling,clear,3,100,bayes_ucb,49,40,3.1100000000000003,30.675,0.025
e4_scaling,clear,3,100,bayes_ucb,50,40,3.13,31.4,0.05
e4_scaling,clear,3,100,bayes_ucb,51,40,3.1399999999999997,32.075,0.0
