experiment,comparison_role,family,k,horizon,left,right,metric,mean_difference,ci_low,ci_high,n_pairs,n_left,n_right,unit
e4_scaling,secondary_baseline,close,10,100,bayes_direct,ucb1,pseudo_regret,0.04874999999999998,-0.45125000000000054,0.44375000000000037,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_direct,ucb1,pseudo_regret,0.038750000000000104,-0.3450000000000002,0.35375000000000034,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_direct,ucb1,pseudo_regret,-3.092242012448795,-4.763248539128207,-1.2278930559468528,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_direct,ucb1,pseudo_regret,-4.882047189000744,-7.657198349115405,-1.5825601280644659,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_direct,ucb1,pseudo_regret,-5.686188251847521,-10.825891643848582,-0.04431024981161111,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_direct,ucb1,pseudo_regret,-12.520480709832327,-17.94667769674848,-6.957501486422781,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_direct,ucb1,pseudo_regret,-12.569504949548506,-17.274513605707785,-7.681784944400193,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_direct,ucb1,reward,3.575,0.475,6.05,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_direct,ucb1,reward,7.1,3.05,10.45,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_direct,ucb1,reward,4.9,-0.25062499999999943,9.925,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_direct,ucb1,reward,8.125,2.7993750000000004,13.57562499999999,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_direct,ucb1,reward,10.55,5.725,15.55,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_direct,ucb1,reward,0.375,-1.1,1.825,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_direct,ucb1,reward,0.2,-1.7,2.15,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_direct,ucb1,reward,1.325,-0.825,3.425,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_direct,ucb1,reward,0.85,-1.1,2.75,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_direct,ucb1,reward,-0.6,-2.975,1.675,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_direct,ucb1,reward,2.25,0.175,4.075,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_direct,ucb1,reward,5.575,2.5743750000000007,8.2,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_direct,ucb1,reward,4.525,-1.05,9.625,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_direct,ucb1,reward,12.075,6.3,17.425,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_direct,ucb1,reward,12.95,7.8,17.725,40,40,40,episode
e4_scaling,planned_comparison,clear,2,100,bayes_sample,bayes_direct,pseudo_regret,-0.0899999999999999,-2.9904999999999995,2.0402499999999963,40,40,40,episode
e4_scaling,planned_comparison,clear,3,100,bayes_sample,bayes_direct,pseudo_regret,-0.5199999999999996,-3.8602499999999993,2.2602499999999965,40,40,40,episode
e4_scaling,planned_comparison,clear,5,100,bayes_sample,bayes_direct,pseudo_regret,-6.6,-10.900249999999998,-2.569750000000003,40,40,40,episode
e4_scaling,planned_comparison,clear,10,100,bayes_sample,bayes_direct,pseudo_regret,-4.279999999999999,-7.6702499999999985,-1.0899999999999999,40,40,40,episode
e4_scaling,planned_comparison,clear,15,100,bayes_sample,bayes_direct,pseudo_regret,-3.3800000000000003,-6.209999999999999,-0.8099999999999999,40,40,40,episode
e4_scaling,planned_comparison,close,2,100,bayes_sample,bayes_direct,pseudo_regret,-0.2287500000000003,-0.6875000000000007,0.2175312499999997,40,40,40,episode
e4_scaling,planned_comparison,close,3,100,bayes_sample,bayes_direct,pseudo_regret,-0.2712500000000003,-0.7562500000000008,0.2250000000000001,40,40,40,episode
e4_scaling,planned_comparison,close,5,100,bayes_sample,bayes_direct,pseudo_regret,0.11750000000000009,-0.24750000000000022,0.5162500000000005,40,40,40,episode
e4_scaling,planned_comparison,close,10,100,bayes_sample,bayes_direct,pseudo_regret,-0.053750000000000034,-0.4087500000000003,0.3412500000000003,40,40,40,episode
e4_scaling,planned_comparison,close,15,100,bayes_sample,bayes_direct,pseudo_regret,-0.25375000000000025,-0.6275000000000006,0.13125000000000003,40,40,40,episode
e4_scaling,planned_comparison,prior,2,100,bayes_sample,bayes_direct,pseudo_regret,1.035761059262916,-0.2632561651995019,2.1384256539797595,40,40,40,episode
e4_scaling,planned_comparison,prior,3,100,bayes_sample,bayes_direct,pseudo_regret,0.1543048922969418,-1.9068711088617367,1.8900421043108038,40,40,40,episode
e4_scaling,planned_comparison,prior,5,100,bayes_sample,bayes_direct,pseudo_regret,-3.672220813997403,-8.439599545217082,0.6408875976632853,40,40,40,episode
e4_scaling,planned_comparison,prior,10,100,bayes_sample,bayes_direct,pseudo_regret,-4.825289399143765,-9.575961607769717,-0.3783848908496992,40,40,40,episode
e4_scaling,planned_comparison,prior,15,100,bayes_sample,bayes_direct,pseudo_regret,-4.000323240135385,-8.035942479646117,-0.3195718162221437,40,40,40,episode
e4_scaling,planned_comparison,clear,2,100,bayes_sample,bayes_direct,reward,0.05,-2.475,3.225,40,40,40,episode
e4_scaling,planned_comparison,clear,3,100,bayes_sample,bayes_direct,reward,0.325,-2.525,3.675,40,40,40,episode
e4_scaling,planned_comparison,clear,5,100,bayes_sample,bayes_direct,reward,6.675,2.775,10.85062499999999,40,40,40,episode
e4_scaling,planned_comparison,clear,10,100,bayes_sample,bayes_direct,reward,4.2,0.825,7.725,40,40,40,episode
e4_scaling,planned_comparison,clear,15,100,bayes_sample,bayes_direct,reward,3.45,0.775,6.45,40,40,40,episode
e4_scaling,planned_comparison,close,2,100,bayes_sample,bayes_direct,reward,-0.975,-1.875,0.05,40,40,40,episode
e4_scaling,planned_comparison,close,3,100,bayes_sample,bayes_direct,reward,-0.8,-2.075,0.575,40,40,40,episode
e4_scaling,planned_comparison,close,5,100,bayes_sample,bayes_direct,reward,-1.3,-2.9,0.325,40,40,40,episode
e4_scaling,planned_comparison,close,10,100,bayes_sample,bayes_direct,reward,-0.675,-2.475,1.225,40,40,40,episode
e4_scaling,planned_comparison,close,15,100,bayes_sample,bayes_direct,reward,0.175,-1.4,1.85,40,40,40,episode
e4_scaling,planned_comparison,prior,2,100,bayes_sample,bayes_direct,reward,-0.5,-1.925,1.15,40,40,40,episode
e4_scaling,planned_comparison,prior,3,100,bayes_sample,bayes_direct,reward,-0.7,-2.325,1.225,40,40,40,episode
e4_scaling,planned_comparison,prior,5,100,bayes_sample,bayes_direct,reward,3.975,-0.1,8.8,40,40,40,episode
e4_scaling,planned_comparison,prior,10,100,bayes_sample,bayes_direct,reward,4.6,0.35,9.00062499999999,40,40,40,episode
e4_scaling,planned_comparison,prior,15,100,bayes_sample,bayes_direct,reward,4.125,0.55,8.25,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,bayes_ucb,pseudo_regret,1.2899999999999998,0.95,1.65,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,bayes_ucb,pseudo_regret,1.2699999999999998,0.45999999999999996,2.2699999999999996,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,bayes_ucb,pseudo_regret,0.8700000000000001,-1.19025,3.03,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,bayes_ucb,pseudo_regret,-0.5900000000000002,-4.3100000000000005,3.219999999999999,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,bayes_ucb,pseudo_regret,-4.36,-8.239999999999998,-0.5700000000000005,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,bayes_ucb,pseudo_regret,0.04250000000000004,-0.27375000000000027,0.35250000000000037,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,bayes_ucb,pseudo_regret,0.34125000000000033,0.03250000000000004,0.6575000000000005,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,bayes_ucb,pseudo_regret,-0.039999999999999994,-0.4225000000000003,0.3612500000000004,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,bayes_ucb,pseudo_regret,0.09750000000000017,-0.26878125000000025,0.4275000000000004,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,bayes_ucb,pseudo_regret,-0.12874999999999998,-0.37878125000000024,0.08750000000000009,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,bayes_ucb,pseudo_regret,1.7023222657176866,1.1264496125545285,2.3091730412682137,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,bayes_ucb,pseudo_regret,1.447784640648137,0.6099145137615724,2.386304665496673,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,bayes_ucb,pseudo_regret,2.3262462623093683,0.17566766717286805,4.632679511063462,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,bayes_ucb,pseudo_regret,1.6789497470542631,-1.061722605574289,4.450323949146749,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,bayes_ucb,pseudo_regret,4.1259749687402865,1.1663152783451718,7.318374361614889,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,bayes_ucb,reward,-1.425,-1.9,-0.975,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,bayes_ucb,reward,-1.325,-2.525,-0.375,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,bayes_ucb,reward,-1.475,-3.7756249999999993,0.65,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,bayes_ucb,reward,0.25,-3.775,4.1256249999999905,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,bayes_ucb,reward,4.325,0.125,8.3,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,bayes_ucb,reward,-0.725,-1.425,-0.05,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,bayes_ucb,reward,-0.425,-1.775,0.85,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,bayes_ucb,reward,-0.35,-1.65,0.85,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,bayes_ucb,reward,-0.675,-2.175,0.85,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,bayes_ucb,reward,-1.25,-2.95,0.45,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,bayes_ucb,reward,-1.65,-2.325,-0.9993750000000091,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,bayes_ucb,reward,-1.325,-2.575,-0.125,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,bayes_ucb,reward,-1.95,-3.9,-0.05,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,bayes_ucb,reward,-2.425,-5.1,0.125,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,bayes_ucb,reward,-3.3,-6.625,-0.3,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,finite_ap_index,pseudo_regret,2.1,1.7599999999999998,2.46,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,finite_ap_index,pseudo_regret,2.6499999999999995,1.8799999999999997,3.5200000000000005,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,finite_ap_index,pseudo_regret,3.54,1.6199999999999999,5.5600000000000005,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,finite_ap_index,pseudo_regret,4.969999999999999,1.8299999999999996,8.219999999999999,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,finite_ap_index,pseudo_regret,1.48,-1.80025,4.81,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,finite_ap_index,pseudo_regret,-0.08625000000000006,-0.43878125000000046,0.22375000000000025,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,finite_ap_index,pseudo_regret,0.20500000000000024,-0.04124999999999995,0.4725312500000001,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,finite_ap_index,pseudo_regret,-0.00874999999999992,-0.24375000000000013,0.22875000000000018,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,finite_ap_index,pseudo_regret,0.20750000000000024,-0.17003125000000013,0.5650312500000002,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,finite_ap_index,pseudo_regret,-0.033750000000000065,-0.2012500000000002,0.1225000000000001,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,finite_ap_index,pseudo_regret,1.744638006262727,1.2117780743747737,2.291338473932821,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,finite_ap_index,pseudo_regret,1.2969287485084393,0.31254086015883914,2.208264119229167,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,finite_ap_index,pseudo_regret,3.7909658698465534,1.6052250515814495,6.081016727041655,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,finite_ap_index,pseudo_regret,3.7838890877035665,0.7949922031551024,6.767121055161746,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,finite_ap_index,pseudo_regret,4.347064725236541,1.9545237202893546,6.928574058396532,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,finite_ap_index,reward,-2.2,-2.7,-1.725,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,finite_ap_index,reward,-2.75,-3.825,-1.8,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,finite_ap_index,reward,-3.95,-6.2,-1.925,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,finite_ap_index,reward,-4.95,-8.35,-1.85,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,finite_ap_index,reward,-1.2,-4.575,2.1,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,finite_ap_index,reward,-0.25,-0.75,0.275,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,finite_ap_index,reward,-0.225,-1.275,0.75,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,finite_ap_index,reward,-0.15,-1.175,0.85,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,finite_ap_index,reward,-0.85,-2.075,0.4,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,finite_ap_index,reward,-0.5,-1.925,1.0,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,finite_ap_index,reward,-1.775,-2.425,-1.1,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,finite_ap_index,reward,-1.15,-2.525,0.375,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,finite_ap_index,reward,-3.75,-5.775,-1.775,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,finite_ap_index,reward,-3.475,-6.475,-0.45,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,finite_ap_index,reward,-3.775,-6.5,-1.175,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,greedy,pseudo_regret,0.20999999999999996,-2.38,2.1602499999999965,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,greedy,pseudo_regret,1.3599999999999999,-0.8600000000000001,3.0999999999999996,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,greedy,pseudo_regret,0.6399999999999998,-2.0502499999999997,2.8199999999999994,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,greedy,pseudo_regret,1.9499999999999997,-0.1600000000000003,4.049999999999999,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,greedy,pseudo_regret,0.7300000000000003,-2.3699999999999997,3.6599999999999993,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,greedy,pseudo_regret,-0.20000000000000026,-0.6837500000000007,0.2400000000000002,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,greedy,pseudo_regret,-0.3712500000000004,-0.7450312500000007,0.014999999999999875,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,greedy,pseudo_regret,0.4325000000000004,-0.025000000000000085,0.9112500000000008,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,greedy,pseudo_regret,0.1550000000000001,-0.2887500000000003,0.6287812500000003,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,greedy,pseudo_regret,0.1050000000000001,-0.22125000000000022,0.46378125,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,greedy,pseudo_regret,0.38896051020155,-2.0451113497199462,2.151808097259479,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,greedy,pseudo_regret,-0.6669012497353999,-2.8749576026136308,1.2031598977151376,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,greedy,pseudo_regret,1.3138771535426055,-1.8048940846129822,4.423876214558924,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,greedy,pseudo_regret,-1.630605123122029,-5.611858880185389,2.160181923985811,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,greedy,pseudo_regret,-0.9065308773690595,-5.38376813790078,3.193185458500356,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,greedy,reward,-0.45,-2.625,2.4,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,greedy,reward,-1.35,-3.25,0.9506249999999908,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,greedy,reward,-0.475,-2.65,2.1,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,greedy,reward,-1.775,-3.725,0.3,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,greedy,reward,-0.35,-3.425,3.325,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,greedy,reward,-0.6,-1.575,0.525,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,greedy,reward,0.075,-1.025,1.2,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,greedy,reward,-1.425,-2.85,-0.05,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,greedy,reward,0.325,-0.875,1.625,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,greedy,reward,0.125,-1.65,1.925,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,greedy,reward,0.1,-1.9,2.725,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,greedy,reward,0.225,-1.6,2.325,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,greedy,reward,-1.325,-4.25,1.775,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,greedy,reward,1.175,-2.475,5.1,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,greedy,reward,1.525,-2.375,5.75,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,ids,pseudo_regret,1.75,1.42,2.07,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,ids,pseudo_regret,2.28,1.52,3.11,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,ids,pseudo_regret,2.9099999999999997,1.1199999999999999,4.83,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,ids,pseudo_regret,3.7399999999999993,0.45999999999999963,7.180249999999995,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,ids,pseudo_regret,-0.10000000000000045,-3.56,3.38,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,ids,pseudo_regret,-0.04250000000000007,-0.3587812500000004,0.2400000000000002,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,ids,pseudo_regret,0.23125000000000026,0.008750000000000013,0.4675000000000005,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,ids,pseudo_regret,-0.04124999999999994,-0.30500000000000016,0.22000000000000028,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,ids,pseudo_regret,0.13875000000000012,-0.2162500000000001,0.46875000000000033,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,ids,pseudo_regret,-0.09250000000000007,-0.3000000000000002,0.08875000000000008,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,ids,pseudo_regret,1.7838928927376982,1.2500665653788707,2.369584179769279,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,ids,pseudo_regret,1.3581864998629745,0.1964936449656277,2.7936057313793863,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,ids,pseudo_regret,3.5490624497494694,1.3986322167981495,6.025056747480027,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,ids,pseudo_regret,3.1726614308605705,0.22837837540125666,6.048176132889113,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,ids,pseudo_regret,3.8134461133469713,1.2938974269070849,6.382544884407703,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,ids,reward,-1.775,-2.35,-1.25,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,ids,reward,-2.3,-3.275,-1.4,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,ids,reward,-3.45,-5.475,-1.575,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,ids,reward,-3.575,-7.25,-0.3,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,ids,reward,0.35,-3.125,3.75,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,ids,reward,-0.4,-1.025,0.225,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,ids,reward,-0.275,-1.325,0.625,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,ids,reward,-0.225,-1.25,0.75,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,ids,reward,-1.1,-2.45,0.3,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,ids,reward,-0.925,-2.35,0.625,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,ids,reward,-1.925,-2.625,-1.25,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,ids,reward,-1.3,-2.85,0.225,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,ids,reward,-3.225,-5.25,-1.35,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,ids,reward,-2.925,-5.8,-0.075,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,ids,reward,-3.15,-5.7,-0.725,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,knowledge_gradient,pseudo_regret,2.3499999999999996,1.9799999999999998,2.7399999999999993,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,knowledge_gradient,pseudo_regret,2.8699999999999997,2.1899999999999995,3.5699999999999994,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,knowledge_gradient,pseudo_regret,4.249999999999999,2.6799999999999997,5.799999999999999,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,knowledge_gradient,pseudo_regret,7.489999999999999,4.789999999999999,10.339999999999998,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,knowledge_gradient,pseudo_regret,2.6799999999999997,-0.20024999999999943,5.690249999999996,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,knowledge_gradient,pseudo_regret,0.006250000000000028,-0.32000000000000034,0.3075000000000002,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,knowledge_gradient,pseudo_regret,0.12125000000000012,-0.10000000000000005,0.3662812499999999,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,knowledge_gradient,pseudo_regret,0.13500000000000018,-0.1800000000000001,0.4862500000000004,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,knowledge_gradient,pseudo_regret,0.001249999999999929,-0.3550000000000003,0.36878124999999984,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,knowledge_gradient,pseudo_regret,-0.05625000000000015,-0.25625000000000026,0.11503124999999961,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,knowledge_gradient,pseudo_regret,1.7975622100120112,1.2558008637188316,2.329669150892883,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,knowledge_gradient,pseudo_regret,1.2558361130283215,0.13795679843836872,2.3168481350769583,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,knowledge_gradient,pseudo_regret,2.890030229959227,0.4530695583436014,5.510428023606036,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,knowledge_gradient,pseudo_regret,2.9550954632646604,-0.5517145806291762,6.331525720923704,40,40,40,episode
e4_scaling,secondary_baseline,prior,15,100,bayes_sample,knowledge_gradient,pseudo_regret,5.432311720850893,2.274469636764379,8.73416155399344,40,40,40,episode
e4_scaling,secondary_baseline,clear,2,100,bayes_sample,knowledge_gradient,reward,-2.525,-3.1,-1.95,40,40,40,episode
e4_scaling,secondary_baseline,clear,3,100,bayes_sample,knowledge_gradient,reward,-3.05,-3.9,-2.25,40,40,40,episode
e4_scaling,secondary_baseline,clear,5,100,bayes_sample,knowledge_gradient,reward,-4.3,-6.125,-2.525,40,40,40,episode
e4_scaling,secondary_baseline,clear,10,100,bayes_sample,knowledge_gradient,reward,-6.875,-9.850624999999999,-4.175,40,40,40,episode
e4_scaling,secondary_baseline,clear,15,100,bayes_sample,knowledge_gradient,reward,-2.6,-5.6,0.275,40,40,40,episode
e4_scaling,secondary_baseline,close,2,100,bayes_sample,knowledge_gradient,reward,-0.725,-1.325,-0.075,40,40,40,episode
e4_scaling,secondary_baseline,close,3,100,bayes_sample,knowledge_gradient,reward,-0.2,-1.175,0.75,40,40,40,episode
e4_scaling,secondary_baseline,close,5,100,bayes_sample,knowledge_gradient,reward,-0.5,-1.5,0.45,40,40,40,episode
e4_scaling,secondary_baseline,close,10,100,bayes_sample,knowledge_gradient,reward,0.25,-1.05,1.575,40,40,40,episode
e4_scaling,secondary_baseline,close,15,100,bayes_sample,knowledge_gradient,reward,-0.6,-1.975,0.85,40,40,40,episode
e4_scaling,secondary_baseline,prior,2,100,bayes_sample,knowledge_gradient,reward,-2.0,-2.7,-1.3,40,40,40,episode
e4_scaling,secondary_baseline,prior,3,100,bayes_sample,knowledge_gradient,reward,-0.925,-2.3,0.625,40,40,40,episode
e4_scaling,secondary_baseline,prior,5,100,bayes_sample,knowledge_gradient,reward,-2.275,-4.3,-0.25,40,40,40,episode
e4_scaling,secondary_baseline,prior,10,100,bayes_sample,knowledge_gradient,reward,-3.05,-6.25,0.25,40,40,40,episode
