target,k,fixture_id,representation,raw_excess_brier,repeat_variability,cross_repeat_error_product
best_arm,2,e7_probability_forecasts:2:73,bayes,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:73,counts,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:73,means,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:74,bayes,0.10733298867754554,0.0001000000000000001,0.10723298867754553
best_arm,2,e7_probability_forecasts:2:74,counts,0.10270086198071296,0.0,0.10270086198071296
best_arm,2,e7_probability_forecasts:2:74,means,0.11196511537437812,0.0,0.11196511537437812
best_arm,2,e7_probability_forecasts:2:75,bayes,0.04081632653061201,0.0,0.04081632653061201
best_arm,2,e7_probability_forecasts:2:75,counts,0.03530204081632631,0.0,0.03530204081632631
best_arm,2,e7_probability_forecasts:2:75,means,0.04081632653061201,0.0,0.04081632653061201
best_arm,2,e7_probability_forecasts:2:76,bayes,0.02834467120181403,0.0,0.02834467120181403
best_arm,2,e7_probability_forecasts:2:76,counts,0.02834467120181403,0.0,0.02834467120181403
best_arm,2,e7_probability_forecasts:2:76,means,0.02378276643990927,0.0,0.02378276643990927
best_arm,2,e7_probability_forecasts:2:77,bayes,0.0009803894097988894,0.0,0.0009803894097988894
best_arm,2,e7_probability_forecasts:2:77,counts,0.0009803894097988894,0.0,0.0009803894097988894
best_arm,2,e7_probability_forecasts:2:77,means,0.0009803894097988894,0.0,0.0009803894097988894
best_arm,2,e7_probability_forecasts:2:78,bayes,0.11520000000000041,0.0,0.11520000000000041
best_arm,2,e7_probability_forecasts:2:78,counts,0.027700000000000204,0.0025000000000000022,0.0252000000000002
best_arm,2,e7_probability_forecasts:2:78,means,0.11520000000000041,0.0,0.11520000000000041
best_arm,2,e7_probability_forecasts:2:79,bayes,6.39831289285568e-07,0.0,6.39831289285568e-07
best_arm,2,e7_probability_forecasts:2:79,counts,6.39831289285568e-07,0.0,6.39831289285568e-07
best_arm,2,e7_probability_forecasts:2:79,means,6.39831289285568e-07,0.0,6.39831289285568e-07
best_arm,2,e7_probability_forecasts:2:8,bayes,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:8,counts,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:8,means,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:80,bayes,0.004999999999999893,0.0,0.004999999999999893
best_arm,2,e7_probability_forecasts:2:80,counts,0.004999999999999893,0.0,0.004999999999999893
best_arm,2,e7_probability_forecasts:2:80,means,0.004999999999999893,0.0,0.004999999999999893
best_arm,2,e7_probability_forecasts:2:81,bayes,0.22955312499999933,0.0001000000000000001,0.22945312499999931
best_arm,2,e7_probability_forecasts:2:81,counts,0.20325312499999934,0.00010000000000000007,0.20315312499999932
best_arm,2,e7_probability_forecasts:2:81,means,0.22277812499999933,0.0,0.22277812499999933
best_arm,2,e7_probability_forecasts:2:82,bayes,0.0032966942148759974,0.0009000000000000008,0.002396694214875997
best_arm,2,e7_probability_forecasts:2:82,counts,0.1587603305785127,0.010000000000000005,0.14876033057851268
best_arm,2,e7_probability_forecasts:2:82,means,0.03798760330578499,0.00010000000000000018,0.037887603305784986
best_arm,2,e7_probability_forecasts:2:83,bayes,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:83,counts,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:83,means,0.0002834467120181207,0.0,0.0002834467120181207
best_arm,2,e7_probability_forecasts:2:84,bayes,6.456653205056545e-05,0.0,6.456653205056545e-05
best_arm,2,e7_probability_forecasts:2:84,counts,6.456653205056545e-05,0.0,6.456653205056545e-05
best_arm,2,e7_probability_forecasts:2:84,means,6.456653205056545e-05,0.0,6.456653205056545e-05
best_arm,2,e7_probability_forecasts:2:85,bayes,0.010389606590982993,0.0,0.010389606590982993
best_arm,2,e7_probability_forecasts:2:85,counts,0.010389606590982993,0.0,0.010389606590982993
best_arm,2,e7_probability_forecasts:2:85,means,0.010389606590982993,0.0,0.010389606590982993
best_arm,2,e7_probability_forecasts:2:86,bayes,0.18402222222222236,0.0,0.18402222222222236
best_arm,2,e7_probability_forecasts:2:86,counts,0.20908888888888907,0.0,0.20908888888888907
best_arm,2,e7_probability_forecasts:2:86,means,0.20272222222222241,0.0001000000000000001,0.20262222222222237
best_arm,2,e7_probability_forecasts:2:87,bayes,0.06734336378188199,0.0,0.06734336378188199
best_arm,2,e7_probability_forecasts:2:87,counts,0.07111333282212967,0.0001000000000000001,0.07101333282212967
best_arm,2,e7_probability_forecasts:2:87,means,0.06734336378188199,0.0,0.06734336378188199
best_arm,2,e7_probability_forecasts:2:88,bayes,0.1058000000000004,0.0,0.1058000000000004
best_arm,2,e7_probability_forecasts:2:88,counts,0.1058000000000004,0.0,0.1058000000000004
best_arm,2,e7_probability_forecasts:2:88,means,0.11520000000000041,0.0,0.11520000000000041
best_arm,2,e7_probability_forecasts:2:89,bayes,0.2448140495867768,0.0009000000000000008,0.2439140495867768
best_arm,2,e7_probability_forecasts:2:89,counts,0.3273140495867768,0.0,0.3273140495867768
best_arm,2,e7_probability_forecasts:2:89,means,0.2885595041322313,0.0009000000000000008,0.2876595041322313
