experiment,family,k,horizon,policy,metric,mean,ci_low,ci_high,n,n_metric_missing
e8_evidence_online,close,10,100,bayes_direct,choice_mismatch_fraction,0.000125,0.0,0.000375,80,0
e8_evidence_online,close,10,100,bayes_ucb,pseudo_regret,4.379375000000004,4.2481250000000035,4.501875000000004,80,0
e8_evidence_online,close,10,100,bayes_ucb,reward,51.35,50.1875,52.4875,80,0
e8_evidence_online,close,10,100,bayes_ucb,posterior_mean_greedy,0.5535,0.53725,0.569753125,80,0
e8_evidence_online,close,10,100,bayes_ucb,unseen_fraction,0.09999999999999999,0.09999999999999999,0.09999999999999999,80,0
e8_evidence_online,close,10,100,bayes_ucb,switches,37.8875,36.6375,39.1375,80,0
e8_evidence_online,close,10,100,bayes_ucb,arms_visited,10.0,10.0,10.0,80,0
e8_evidence_online,close,10,100,bayes_ucb,best_arm_fraction,0.124125,0.099625,0.150875,80,0
e8_evidence_online,close,10,100,bayes_ucb,suffix_failure,0.475,0.3625,0.5875,80,0
e8_evidence_online,close,10,100,counts_direct,pseudo_regret,4.503750000000005,4.141859375000005,4.810000000000004,80,0
e8_evidence_online,close,10,100,counts_direct,reward,50.725,49.5371875,51.9625,80,0
e8_evidence_online,close,10,100,counts_direct,posterior_mean_greedy,0.6910000000000001,0.6140000000000001,0.767,80,0
e8_evidence_online,close,10,100,counts_direct,unseen_fraction,0.0215,0.018625,0.024625,80,0
e8_evidence_online,close,10,100,counts_direct,switches,1.175,0.8875,1.4875,80,0
e8_evidence_online,close,10,100,counts_direct,arms_visited,2.15,1.8625,2.45,80,0
e8_evidence_online,close,10,100,counts_direct,best_arm_fraction,0.09924999999999999,0.038,0.17250000000000001,80,0
e8_evidence_online,close,10,100,counts_direct,suffix_failure,0.9,0.8375,0.9625,80,0
e8_evidence_online,close,10,100,counts_direct,choice_mismatch_fraction,0.0,0.0,0.0,80,0
e8_evidence_online,close,10,100,finite_ap_index,pseudo_regret,4.323125000000003,4.0981093750000035,4.528750000000004,80,0
e8_evidence_online,close,10,100,finite_ap_index,reward,51.3,49.9875,52.55,80,0
e8_evidence_online,close,10,100,finite_ap_index,posterior_mean_greedy,0.782125,0.768375,0.796125,80,0
e8_evidence_online,close,10,100,finite_ap_index,unseen_fraction,0.09999999999999999,0.09999999999999999,0.09999999999999999,80,0
e8_evidence_online,close,10,100,finite_ap_index,switches,28.25,26.8,29.8,80,0
e8_evidence_online,close,10,100,finite_ap_index,arms_visited,10.0,10.0,10.0,80,0
e8_evidence_online,close,10,100,finite_ap_index,best_arm_fraction,0.135375,0.0945,0.181253125,80,0
e8_evidence_online,close,10,100,finite_ap_index,suffix_failure,0.7375,0.6375,0.825,80,0
e8_evidence_online,close,10,100,finite_ap_index,index_ambiguous_ranking_fraction,0.00025,0.0,0.000625,80,0
e8_evidence_online,close,10,100,greedy,pseudo_regret,4.224375000000004,3.8937343750000033,4.523140625000004,80,0
e8_evidence_online,close,10,100,greedy,reward,51.6125,50.4875,52.775,80,0
e8_evidence_online,close,10,100,greedy,posterior_mean_greedy,1.0,1.0,1.0,80,0
e8_evidence_online,close,10,100,greedy,unseen_fraction,0.073375,0.067125,0.07925,80,0
e8_evidence_online,close,10,100,greedy,switches,9.8625,8.4625,11.3,80,0
e8_evidence_online,close,10,100,greedy,arms_visited,7.3375,6.725,7.9375,80,0
e8_evidence_online,close,10,100,greedy,best_arm_fraction,0.155125,0.09399375,0.2245,80,0
e8_evidence_online,close,10,100,greedy,suffix_failure,0.775,0.675,0.8625,80,0
e8_evidence_online,close,10,100,ids,pseudo_regret,4.318750000000004,4.148125000000003,4.480625000000003,80,0
e8_evidence_online,close,10,100,ids,reward,51.25,49.975,52.475,80,0
e8_evidence_online,close,10,100,ids,posterior_mean_greedy,0.68875,0.672875,0.7045,80,0
e8_evidence_online,close,10,100,ids,unseen_fraction,0.09999999999999999,0.09999999999999999,0.09999999999999999,80,0
e8_evidence_online,close,10,100,ids,switches,34.775,33.4875,36.0625,80,0
e8_evidence_online,close,10,100,ids,arms_visited,10.0,10.0,10.0,80,0
e8_evidence_online,close,10,100,ids,best_arm_fraction,0.13625,0.10500000000000002,0.171503125,80,0
e8_evidence_online,close,10,100,ids,suffix_failure,0.5,0.3875,0.6125,80,0
