experiment,family,k,horizon,policy,turn,n_episodes,mean_cumulative_pseudo_regret,mean_cumulative_reward,non_greedy_fraction
pilot,clear,2,20,bayes_ucb,9,3,0.5333333333333333,5.666666666666667,0.3333333333333333
pilot,clear,2,20,bayes_ucb,10,3,0.5333333333333333,6.666666666666667,0.0
pilot,clear,2,20,bayes_ucb,11,3,0.5333333333333333,7.666666666666667,0.0
pilot,clear,2,20,bayes_ucb,12,3,0.5333333333333333,8.0,0.0
pilot,clear,2,20,bayes_ucb,13,3,0.5333333333333333,8.0,0.0
pilot,clear,2,20,bayes_ucb,14,3,0.5333333333333333,8.666666666666666,0.0
pilot,clear,2,20,bayes_ucb,15,3,0.5333333333333333,9.333333333333334,0.0
pilot,clear,2,20,bayes_ucb,16,3,0.5333333333333333,9.666666666666666,0.0
pilot,clear,2,20,bayes_ucb,17,3,0.5333333333333333,10.0,0.0
pilot,clear,2,20,bayes_ucb,18,3,0.5333333333333333,10.666666666666666,0.0
pilot,clear,2,20,bayes_ucb,19,3,0.6666666666666666,10.666666666666666,0.3333333333333333
pilot,clear,2,20,bayes_ucb,20,3,0.6666666666666666,11.333333333333334,0.0
pilot,clear,2,20,counts_direct,1,3,0.0,1.0,0.0
pilot,clear,2,20,counts_direct,2,3,0.0,1.6666666666666667,0.0
pilot,clear,2,20,counts_direct,3,3,0.0,2.3333333333333335,0.0
pilot,clear,2,20,counts_direct,4,3,0.0,3.3333333333333335,0.3333333333333333
pilot,clear,2,20,counts_direct,5,3,0.0,4.0,0.0
pilot,clear,2,20,counts_direct,6,3,0.0,4.666666666666667,0.0
pilot,clear,2,20,counts_direct,7,3,0.0,5.0,0.0
pilot,clear,2,20,counts_direct,8,3,0.0,6.0,0.3333333333333333
pilot,clear,2,20,counts_direct,9,3,0.0,7.0,0.0
pilot,clear,2,20,counts_direct,10,3,0.0,7.666666666666667,0.0
pilot,clear,2,20,counts_direct,11,3,0.0,8.0,0.0
pilot,clear,2,20,counts_direct,12,3,0.13333333333333333,8.0,0.0
pilot,clear,2,20,counts_direct,13,3,0.13333333333333333,8.666666666666666,0.0
pilot,clear,2,20,counts_direct,14,3,0.13333333333333333,9.333333333333334,0.0
pilot,clear,2,20,counts_direct,15,3,0.13333333333333333,9.666666666666666,0.0
pilot,clear,2,20,counts_direct,16,3,0.13333333333333333,10.0,0.0
pilot,clear,2,20,counts_direct,17,3,0.13333333333333333,10.666666666666666,0.0
pilot,clear,2,20,counts_direct,18,3,0.13333333333333333,11.0,0.0
pilot,clear,2,20,counts_direct,19,3,0.13333333333333333,11.333333333333334,0.0
pilot,clear,2,20,counts_direct,20,3,0.13333333333333333,12.333333333333334,0.0
pilot,clear,2,20,counts_sample,1,3,0.0,1.0,0.0
pilot,clear,2,20,counts_sample,2,3,0.0,1.6666666666666667,0.0
pilot,clear,2,20,counts_sample,3,3,0.0,2.3333333333333335,0.0
pilot,clear,2,20,counts_sample,4,3,0.0,3.3333333333333335,0.3333333333333333
pilot,clear,2,20,counts_sample,5,3,0.0,4.0,0.0
pilot,clear,2,20,counts_sample,6,3,0.0,4.666666666666667,0.0
pilot,clear,2,20,counts_sample,7,3,0.13333333333333333,5.0,0.0
pilot,clear,2,20,counts_sample,8,3,0.13333333333333333,5.666666666666667,0.0
pilot,clear,2,20,counts_sample,9,3,0.13333333333333333,6.666666666666667,0.0
pilot,clear,2,20,counts_sample,10,3,0.13333333333333333,7.666666666666667,0.0
pilot,clear,2,20,counts_sample,11,3,0.26666666666666666,8.0,0.3333333333333333
pilot,clear,2,20,counts_sample,12,3,0.26666666666666666,8.0,0.0
pilot,clear,2,20,counts_sample,13,3,0.26666666666666666,8.333333333333334,0.0
pilot,clear,2,20,counts_sample,14,3,0.5333333333333333,8.666666666666666,0.6666666666666666
pilot,clear,2,20,counts_sample,15,3,0.5333333333333333,9.333333333333334,0.0
pilot,clear,2,20,counts_sample,16,3,0.5333333333333333,9.666666666666666,0.0
pilot,clear,2,20,counts_sample,17,3,0.5333333333333333,10.0,0.0
pilot,clear,2,20,counts_sample,18,3,0.5333333333333333,10.666666666666666,0.0
pilot,clear,2,20,counts_sample,19,3,0.5333333333333333,11.0,0.0
pilot,clear,2,20,counts_sample,20,3,0.5333333333333333,11.333333333333334,0.0
pilot,clear,2,20,greedy,1,3,0.13333333333333333,0.6666666666666666,0.0
pilot,clear,2,20,greedy,2,3,0.13333333333333333,1.6666666666666667,0.0
pilot,clear,2,20,greedy,3,3,0.13333333333333333,2.3333333333333335,0.0
pilot,clear,2,20,greedy,4,3,0.13333333333333333,3.0,0.0
pilot,clear,2,20,greedy,5,3,0.13333333333333333,3.6666666666666665,0.0
pilot,clear,2,20,greedy,6,3,0.13333333333333333,4.666666666666667,0.0
pilot,clear,2,20,greedy,7,3,0.13333333333333333,5.0,0.0
pilot,clear,2,20,greedy,8,3,0.13333333333333333,5.666666666666667,0.0
pilot,clear,2,20,greedy,9,3,0.13333333333333333,6.666666666666667,0.0
pilot,clear,2,20,greedy,10,3,0.13333333333333333,7.666666666666667,0.0
pilot,clear,2,20,greedy,11,3,0.13333333333333333,8.0,0.0
pilot,clear,2,20,greedy,12,3,0.13333333333333333,8.0,0.0
pilot,clear,2,20,greedy,13,3,0.13333333333333333,8.666666666666666,0.0
pilot,clear,2,20,greedy,14,3,0.13333333333333333,9.333333333333334,0.0
pilot,clear,2,20,greedy,15,3,0.13333333333333333,9.666666666666666,0.0
pilot,clear,2,20,greedy,16,3,0.13333333333333333,10.0,0.0
pilot,clear,2,20,greedy,17,3,0.13333333333333333,10.666666666666666,0.0
pilot,clear,2,20,greedy,18,3,0.13333333333333333,11.0,0.0
pilot,clear,2,20,greedy,19,3,0.13333333333333333,11.333333333333334,0.0
pilot,clear,2,20,greedy,20,3,0.13333333333333333,12.333333333333334,0.0
pilot,clear,2,20,ids,1,3,0.39999999999999997,0.0,0.0
pilot,clear,2,20,ids,2,3,0.39999999999999997,1.0,0.0
pilot,clear,2,20,ids,3,3,0.39999999999999997,1.6666666666666667,0.0
pilot,clear,2,20,ids,4,3,0.39999999999999997,2.3333333333333335,0.0
pilot,clear,2,20,ids,5,3,0.5333333333333333,3.0,0.3333333333333333
pilot,clear,2,20,ids,6,3,0.5333333333333333,3.6666666666666665,0.0
pilot,clear,2,20,ids,7,3,0.5333333333333333,4.666666666666667,0.0
pilot,clear,2,20,ids,8,3,0.5333333333333333,5.0,0.0
pilot,clear,2,20,ids,9,3,0.5333333333333333,5.666666666666667,0.0
pilot,clear,2,20,ids,10,3,0.5333333333333333,6.666666666666667,0.0
pilot,clear,2,20,ids,11,3,0.5333333333333333,7.666666666666667,0.0
pilot,clear,2,20,ids,12,3,0.5333333333333333,8.0,0.0
pilot,clear,2,20,ids,13,3,0.5333333333333333,8.0,0.0
pilot,clear,2,20,ids,14,3,0.5333333333333333,8.666666666666666,0.0
pilot,clear,2,20,ids,15,3,0.5333333333333333,9.333333333333334,0.0
pilot,clear,2,20,ids,16,3,0.5333333333333333,9.666666666666666,0.0
pilot,clear,2,20,ids,17,3,0.5333333333333333,10.0,0.0
pilot,clear,2,20,ids,18,3,0.5333333333333333,10.666666666666666,0.0
pilot,clear,2,20,ids,19,3,0.5333333333333333,11.0,0.0
pilot,clear,2,20,ids,20,3,0.5333333333333333,11.333333333333334,0.0
pilot,clear,2,20,knowledge_gradient,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,2,20,knowledge_gradient,2,3,0.26666666666666666,1.3333333333333333,0.0
pilot,clear,2,20,knowledge_gradient,3,3,0.26666666666666666,2.0,0.0
pilot,clear,2,20,knowledge_gradient,4,3,0.26666666666666666,2.6666666666666665,0.0
pilot,clear,2,20,knowledge_gradient,5,3,0.39999999999999997,3.0,0.3333333333333333
pilot,clear,2,20,knowledge_gradient,6,3,0.39999999999999997,4.0,0.0
pilot,clear,2,20,knowledge_gradient,7,3,0.39999999999999997,4.666666666666667,0.0
pilot,clear,2,20,knowledge_gradient,8,3,0.39999999999999997,5.333333333333333,0.0
pilot,clear,2,20,knowledge_gradient,9,3,0.39999999999999997,6.0,0.0
pilot,clear,2,20,knowledge_gradient,10,3,0.39999999999999997,7.0,0.0
pilot,clear,2,20,knowledge_gradient,11,3,0.39999999999999997,7.666666666666667,0.0
pilot,clear,2,20,knowledge_gradient,12,3,0.39999999999999997,8.0,0.0
pilot,clear,2,20,knowledge_gradient,13,3,0.39999999999999997,8.333333333333334,0.0
pilot,clear,2,20,knowledge_gradient,14,3,0.39999999999999997,9.0,0.0
pilot,clear,2,20,knowledge_gradient,15,3,0.39999999999999997,9.333333333333334,0.0
pilot,clear,2,20,knowledge_gradient,16,3,0.39999999999999997,9.666666666666666,0.0
pilot,clear,2,20,knowledge_gradient,17,3,0.39999999999999997,10.0,0.0
pilot,clear,2,20,knowledge_gradient,18,3,0.5333333333333333,10.666666666666666,0.3333333333333333
pilot,clear,2,20,knowledge_gradient,19,3,0.5333333333333333,11.0,0.0
pilot,clear,2,20,knowledge_gradient,20,3,0.5333333333333333,11.333333333333334,0.0
pilot,clear,2,20,random,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,2,20,random,2,3,0.6666666666666666,0.3333333333333333,1.0
pilot,clear,2,20,random,3,3,0.9333333333333332,0.6666666666666666,0.6666666666666666
pilot,clear,2,20,random,4,3,1.2,1.0,0.6666666666666666
pilot,clear,2,20,random,5,3,1.5999999999999999,1.3333333333333333,1.0
pilot,clear,2,20,random,6,3,1.8666666666666665,1.6666666666666667,0.6666666666666666
pilot,clear,2,20,random,7,3,2.1333333333333333,2.0,0.6666666666666666
pilot,clear,2,20,random,8,3,2.533333333333333,2.3333333333333335,1.0
pilot,clear,2,20,random,9,3,2.6666666666666665,3.3333333333333335,0.3333333333333333
pilot,clear,2,20,random,10,3,2.8000000000000003,4.0,0.3333333333333333
pilot,clear,2,20,random,11,3,2.8000000000000003,4.333333333333333,0.0
pilot,clear,2,20,random,12,3,2.933333333333333,5.333333333333333,0.3333333333333333
pilot,clear,2,20,random,13,3,2.933333333333333,5.666666666666667,0.0
pilot,clear,2,20,random,14,3,3.3333333333333335,6.0,1.0
pilot,clear,2,20,random,15,3,3.5999999999999996,6.333333333333333,0.6666666666666666
pilot,clear,2,20,random,16,3,3.733333333333333,7.333333333333333,0.3333333333333333
pilot,clear,2,20,random,17,3,3.9999999999999996,7.333333333333333,0.6666666666666666
pilot,clear,2,20,random,18,3,4.266666666666667,7.333333333333333,0.6666666666666666
pilot,clear,2,20,random,19,3,4.533333333333332,8.333333333333334,0.6666666666666666
pilot,clear,2,20,random,20,3,4.8,9.0,0.6666666666666666
pilot,clear,2,20,ts,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,2,20,ts,2,3,0.5333333333333333,0.6666666666666666,0.6666666666666666
pilot,clear,2,20,ts,3,3,0.5333333333333333,1.3333333333333333,0.0
pilot,clear,2,20,ts,4,3,0.6666666666666666,2.0,0.3333333333333333
pilot,clear,2,20,ts,5,3,0.6666666666666666,2.6666666666666665,0.0
pilot,clear,2,20,ts,6,3,0.9333333333333332,3.0,0.6666666666666666
pilot,clear,2,20,ts,7,3,0.9333333333333332,3.6666666666666665,0.0
pilot,clear,2,20,ts,8,3,0.9333333333333332,4.666666666666667,0.0
pilot,clear,2,20,ts,9,3,0.9333333333333332,5.0,0.0
pilot,clear,2,20,ts,10,3,0.9333333333333332,5.666666666666667,0.0
pilot,clear,2,20,ts,11,3,0.9333333333333332,6.666666666666667,0.0
pilot,clear,2,20,ts,12,3,0.9333333333333332,7.666666666666667,0.0
pilot,clear,2,20,ts,13,3,0.9333333333333332,8.0,0.0
pilot,clear,2,20,ts,14,3,0.9333333333333332,8.0,0.0
pilot,clear,2,20,ts,15,3,0.9333333333333332,8.666666666666666,0.0
pilot,clear,2,20,ts,16,3,1.0666666666666667,9.0,0.3333333333333333
pilot,clear,2,20,ts,17,3,1.0666666666666667,9.666666666666666,0.0
pilot,clear,2,20,ts,18,3,1.0666666666666667,10.0,0.0
pilot,clear,2,20,ts,19,3,1.2,10.333333333333334,0.3333333333333333
pilot,clear,2,20,ts,20,3,1.2,10.666666666666666,0.0
pilot,clear,2,20,ucb1,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,2,20,ucb1,2,3,0.39999999999999997,1.0,0.3333333333333333
pilot,clear,2,20,ucb1,3,3,0.39999999999999997,1.6666666666666667,0.0
pilot,clear,2,20,ucb1,4,3,0.39999999999999997,2.3333333333333335,0.0
pilot,clear,2,20,ucb1,5,3,0.5333333333333333,3.0,0.3333333333333333
pilot,clear,2,20,ucb1,6,3,0.5333333333333333,3.6666666666666665,0.0
pilot,clear,2,20,ucb1,7,3,0.7999999999999999,4.0,0.6666666666666666
pilot,clear,2,20,ucb1,8,3,0.7999999999999999,4.666666666666667,0.0
pilot,clear,2,20,ucb1,9,3,0.9333333333333332,5.0,0.3333333333333333
pilot,clear,2,20,ucb1,10,3,0.9333333333333332,5.666666666666667,0.0
pilot,clear,2,20,ucb1,11,3,1.2,6.0,0.6666666666666666
pilot,clear,2,20,ucb1,12,3,1.2,7.0,0.0
pilot,clear,2,20,ucb1,13,3,1.2,8.0,0.0
pilot,clear,2,20,ucb1,14,3,1.2,8.0,0.0
pilot,clear,2,20,ucb1,15,3,1.3333333333333333,8.0,0.3333333333333333
pilot,clear,2,20,ucb1,16,3,1.5999999999999999,8.666666666666666,0.6666666666666666
pilot,clear,2,20,ucb1,17,3,1.7333333333333334,9.0,0.3333333333333333
pilot,clear,2,20,ucb1,18,3,1.7333333333333334,9.333333333333334,0.0
pilot,clear,2,20,ucb1,19,3,1.8666666666666665,9.666666666666666,0.3333333333333333
pilot,clear,2,20,ucb1,20,3,1.8666666666666665,10.333333333333334,0.0
pilot,clear,5,20,bayes_direct,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,5,20,bayes_direct,2,3,0.5333333333333333,1.0,0.0
pilot,clear,5,20,bayes_direct,3,3,0.9333333333333332,1.3333333333333333,0.0
pilot,clear,5,20,bayes_direct,4,3,1.3333333333333333,1.6666666666666667,0.0
pilot,clear,5,20,bayes_direct,5,3,1.7333333333333332,1.6666666666666667,0.6666666666666666
pilot,clear,5,20,bayes_direct,6,3,2.1333333333333333,2.0,0.0
pilot,clear,5,20,bayes_direct,7,3,2.4,2.6666666666666665,0.0
pilot,clear,5,20,bayes_direct,8,3,2.6666666666666665,3.0,0.0
pilot,clear,5,20,bayes_direct,9,3,2.8000000000000003,3.6666666666666665,0.0
pilot,clear,5,20,bayes_direct,10,3,2.933333333333333,4.333333333333333,0.0
pilot,clear,5,20,bayes_direct,11,3,3.0666666666666664,4.666666666666667,0.0
pilot,clear,5,20,bayes_direct,12,3,3.1999999999999997,5.0,0.0
pilot,clear,5,20,bayes_direct,13,3,3.3333333333333335,5.666666666666667,0.3333333333333333
pilot,clear,5,20,bayes_direct,14,3,3.6,6.0,0.0
pilot,clear,5,20,bayes_direct,15,3,3.866666666666667,6.666666666666667,0.3333333333333333
pilot,clear,5,20,bayes_direct,16,3,4.133333333333334,7.0,0.0
pilot,clear,5,20,bayes_direct,17,3,4.2666666666666675,7.333333333333333,0.3333333333333333
pilot,clear,5,20,bayes_direct,18,3,4.4,7.666666666666667,0.3333333333333333
pilot,clear,5,20,bayes_direct,19,3,4.666666666666667,8.333333333333334,0.3333333333333333
pilot,clear,5,20,bayes_direct,20,3,4.800000000000001,8.333333333333334,0.3333333333333333
pilot,clear,5,20,bayes_sample,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,5,20,bayes_sample,2,3,0.5333333333333333,1.0,0.0
pilot,clear,5,20,bayes_sample,3,3,0.9333333333333332,1.3333333333333333,0.0
pilot,clear,5,20,bayes_sample,4,3,1.3333333333333333,2.0,0.0
pilot,clear,5,20,bayes_sample,5,3,1.7333333333333332,2.3333333333333335,0.3333333333333333
pilot,clear,5,20,bayes_sample,6,3,2.1333333333333333,2.3333333333333335,0.6666666666666666
pilot,clear,5,20,bayes_sample,7,3,2.533333333333333,2.3333333333333335,0.3333333333333333
pilot,clear,5,20,bayes_sample,8,3,2.933333333333333,2.3333333333333335,0.3333333333333333
pilot,clear,5,20,bayes_sample,9,3,3.0666666666666664,3.0,0.3333333333333333
pilot,clear,5,20,bayes_sample,10,3,3.1999999999999997,3.6666666666666665,0.0
pilot,clear,5,20,bayes_sample,11,3,3.1999999999999997,4.666666666666667,0.0
pilot,clear,5,20,bayes_sample,12,3,3.1999999999999997,5.333333333333333,0.0
pilot,clear,5,20,bayes_sample,13,3,3.1999999999999997,5.666666666666667,0.0
pilot,clear,5,20,bayes_sample,14,3,3.1999999999999997,6.333333333333333,0.0
pilot,clear,5,20,bayes_sample,15,3,3.1999999999999997,7.0,0.0
pilot,clear,5,20,bayes_sample,16,3,3.1999999999999997,7.333333333333333,0.3333333333333333
pilot,clear,5,20,bayes_sample,17,3,3.4666666666666663,8.0,0.3333333333333333
pilot,clear,5,20,bayes_sample,18,3,3.5999999999999996,8.666666666666666,0.0
pilot,clear,5,20,bayes_sample,19,3,3.733333333333333,9.333333333333334,0.3333333333333333
pilot,clear,5,20,bayes_sample,20,3,3.866666666666666,10.0,0.0
pilot,clear,5,20,bayes_ucb,1,3,0.26666666666666666,0.6666666666666666,0.0
pilot,clear,5,20,bayes_ucb,2,3,0.5333333333333333,1.3333333333333333,0.0
pilot,clear,5,20,bayes_ucb,3,3,0.9333333333333332,1.3333333333333333,0.0
pilot,clear,5,20,bayes_ucb,4,3,1.3333333333333333,1.6666666666666667,0.0
pilot,clear,5,20,bayes_ucb,5,3,1.5999999999999999,2.3333333333333335,0.0
pilot,clear,5,20,bayes_ucb,6,3,1.7333333333333332,3.3333333333333335,0.0
pilot,clear,5,20,bayes_ucb,7,3,1.8666666666666665,4.0,0.0
pilot,clear,5,20,bayes_ucb,8,3,2.0,4.666666666666667,0.3333333333333333
pilot,clear,5,20,bayes_ucb,9,3,2.1333333333333333,4.666666666666667,0.0
pilot,clear,5,20,bayes_ucb,10,3,2.2666666666666666,5.333333333333333,0.3333333333333333
pilot,clear,5,20,bayes_ucb,11,3,2.2666666666666666,6.0,0.0
pilot,clear,5,20,bayes_ucb,12,3,2.4,6.666666666666667,0.3333333333333333
pilot,clear,5,20,bayes_ucb,13,3,2.533333333333333,7.333333333333333,0.3333333333333333
pilot,clear,5,20,bayes_ucb,14,3,2.533333333333333,8.0,0.0
pilot,clear,5,20,bayes_ucb,15,3,2.533333333333333,8.333333333333334,0.0
pilot,clear,5,20,bayes_ucb,16,3,2.6666666666666665,9.0,0.3333333333333333
pilot,clear,5,20,bayes_ucb,17,3,2.7999999999999994,9.333333333333334,0.3333333333333333
pilot,clear,5,20,bayes_ucb,18,3,3.0666666666666664,9.666666666666666,0.6666666666666666
pilot,clear,5,20,bayes_ucb,19,3,3.3333333333333335,10.333333333333334,0.6666666666666666
pilot,clear,5,20,bayes_ucb,20,3,3.4666666666666663,10.666666666666666,0.3333333333333333
pilot,clear,5,20,counts_direct,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,5,20,counts_direct,2,3,0.5333333333333333,1.0,0.0
pilot,clear,5,20,counts_direct,3,3,0.7999999999999999,1.3333333333333333,0.0
pilot,clear,5,20,counts_direct,4,3,1.0666666666666667,1.6666666666666667,0.0
pilot,clear,5,20,counts_direct,5,3,1.3333333333333333,2.0,0.6666666666666666
pilot,clear,5,20,counts_direct,6,3,1.5999999999999999,2.3333333333333335,0.3333333333333333
pilot,clear,5,20,counts_direct,7,3,1.8666666666666665,3.0,0.3333333333333333
pilot,clear,5,20,counts_direct,8,3,2.0,3.6666666666666665,0.0
pilot,clear,5,20,counts_direct,9,3,2.1333333333333333,4.333333333333333,0.0
pilot,clear,5,20,counts_direct,10,3,2.266666666666666,5.0,0.0
pilot,clear,5,20,counts_direct,11,3,2.4,5.666666666666667,0.0
pilot,clear,5,20,counts_direct,12,3,2.533333333333333,6.0,0.0
pilot,clear,5,20,counts_direct,13,3,2.6666666666666665,6.333333333333333,0.0
pilot,clear,5,20,counts_direct,14,3,2.9333333333333336,7.0,0.3333333333333333
pilot,clear,5,20,counts_direct,15,3,3.2000000000000006,7.333333333333333,0.0
pilot,clear,5,20,counts_direct,16,3,3.466666666666667,8.0,0.3333333333333333
pilot,clear,5,20,counts_direct,17,3,3.6,8.333333333333334,0.0
pilot,clear,5,20,counts_direct,18,3,3.733333333333334,8.333333333333334,0.3333333333333333
pilot,clear,5,20,counts_direct,19,3,3.866666666666667,8.666666666666666,0.3333333333333333
pilot,clear,5,20,counts_direct,20,3,4.000000000000001,9.333333333333334,0.6666666666666666
pilot,clear,5,20,counts_sample,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,5,20,counts_sample,2,3,0.5333333333333333,0.6666666666666666,0.3333333333333333
pilot,clear,5,20,counts_sample,3,3,0.7999999999999999,1.3333333333333333,0.0
pilot,clear,5,20,counts_sample,4,3,1.0666666666666667,1.6666666666666667,0.0
pilot,clear,5,20,counts_sample,5,3,1.3333333333333333,2.3333333333333335,0.0
pilot,clear,5,20,counts_sample,6,3,1.5999999999999999,2.6666666666666665,0.6666666666666666
pilot,clear,5,20,counts_sample,7,3,1.7333333333333332,3.3333333333333335,0.6666666666666666
pilot,clear,5,20,counts_sample,8,3,2.0,4.0,0.3333333333333333
pilot,clear,5,20,counts_sample,9,3,2.1333333333333333,4.666666666666667,0.0
pilot,clear,5,20,counts_sample,10,3,2.1333333333333333,5.666666666666667,0.0
pilot,clear,5,20,counts_sample,11,3,2.1333333333333333,6.666666666666667,0.0
pilot,clear,5,20,counts_sample,12,3,2.1333333333333333,7.333333333333333,0.0
pilot,clear,5,20,counts_sample,13,3,2.266666666666666,7.666666666666667,0.3333333333333333
pilot,clear,5,20,counts_sample,14,3,2.4,8.0,0.3333333333333333
pilot,clear,5,20,counts_sample,15,3,2.4,8.666666666666666,0.3333333333333333
pilot,clear,5,20,counts_sample,16,3,2.6666666666666665,9.0,0.3333333333333333
pilot,clear,5,20,counts_sample,17,3,2.7999999999999994,9.666666666666666,0.3333333333333333
pilot,clear,5,20,counts_sample,18,3,3.0666666666666664,9.666666666666666,0.3333333333333333
pilot,clear,5,20,counts_sample,19,3,3.0666666666666664,10.333333333333334,0.0
pilot,clear,5,20,counts_sample,20,3,3.0666666666666664,11.0,0.0
pilot,clear,5,20,greedy,1,3,0.26666666666666666,0.3333333333333333,0.0
pilot,clear,5,20,greedy,2,3,0.5333333333333333,1.0,0.0
pilot,clear,5,20,greedy,3,3,0.6666666666666666,1.6666666666666667,0.0
pilot,clear,5,20,greedy,4,3,0.7999999999999999,2.0,0.0
pilot,clear,5,20,greedy,5,3,1.0666666666666667,2.3333333333333335,0.0
pilot,clear,5,20,greedy,6,3,1.2,2.6666666666666665,0.0
pilot,clear,5,20,greedy,7,3,1.4666666666666666,3.0,0.0
pilot,clear,5,20,greedy,8,3,1.5999999999999999,3.3333333333333335,0.0
pilot,clear,5,20,greedy,9,3,1.8666666666666665,4.0,0.0
pilot,clear,5,20,greedy,10,3,2.0,4.666666666666667,0.0
pilot,clear,5,20,greedy,11,3,2.1333333333333333,5.0,0.0
pilot,clear,5,20,greedy,12,3,2.2666666666666666,5.666666666666667,0.0
pilot,clear,5,20,greedy,13,3,2.4,6.666666666666667,0.0
pilot,clear,5,20,greedy,14,3,2.533333333333333,7.0,0.0
pilot,clear,5,20,greedy,15,3,2.6666666666666665,7.666666666666667,0.0
pilot,clear,5,20,greedy,16,3,2.6666666666666665,8.333333333333334,0.0
pilot,clear,5,20,greedy,17,3,2.7999999999999994,8.666666666666666,0.0
pilot,clear,5,20,greedy,18,3,2.933333333333333,9.333333333333334,0.0
pilot,clear,5,20,greedy,19,3,2.933333333333333,10.0,0.0
pilot,clear,5,20,greedy,20,3,2.933333333333333,10.666666666666666,0.0
pilot,clear,5,20,ids,1,3,0.39999999999999997,0.0,0.0
pilot,clear,5,20,ids,2,3,0.5333333333333333,0.6666666666666666,0.0
pilot,clear,5,20,ids,3,3,0.5333333333333333,1.3333333333333333,0.0
pilot,clear,5,20,ids,4,3,0.6666666666666666,2.0,0.0
pilot,clear,5,20,ids,5,3,0.7999999999999999,2.6666666666666665,0.0
pilot,clear,5,20,ids,6,3,0.9333333333333332,3.0,0.0
pilot,clear,5,20,ids,7,3,1.0666666666666667,3.6666666666666665,0.0
pilot,clear,5,20,ids,8,3,1.3333333333333333,4.333333333333333,0.3333333333333333
pilot,clear,5,20,ids,9,3,1.5999999999999999,4.666666666666667,0.0
pilot,clear,5,20,ids,10,3,1.7333333333333332,5.666666666666667,0.3333333333333333
pilot,clear,5,20,ids,11,3,1.8666666666666665,6.333333333333333,0.0
pilot,clear,5,20,ids,12,3,1.8666666666666665,7.0,0.0
pilot,clear,5,20,ids,13,3,2.0,7.666666666666667,0.0
pilot,clear,5,20,ids,14,3,2.1333333333333333,8.0,0.0
pilot,clear,5,20,ids,15,3,2.1333333333333333,8.0,0.0
pilot,clear,5,20,ids,16,3,2.266666666666666,8.666666666666666,0.3333333333333333
pilot,clear,5,20,ids,17,3,2.4,9.0,0.3333333333333333
pilot,clear,5,20,ids,18,3,2.533333333333333,9.666666666666666,0.3333333333333333
pilot,clear,5,20,ids,19,3,2.6666666666666665,10.333333333333334,0.3333333333333333
pilot,clear,5,20,ids,20,3,2.6666666666666665,11.0,0.0
pilot,clear,5,20,knowledge_gradient,1,3,0.26666666666666666,0.6666666666666666,0.0
pilot,clear,5,20,knowledge_gradient,2,3,0.5333333333333333,1.3333333333333333,0.0
pilot,clear,5,20,knowledge_gradient,3,3,0.7999999999999999,2.0,0.0
pilot,clear,5,20,knowledge_gradient,4,3,0.9333333333333332,2.6666666666666665,0.3333333333333333
pilot,clear,5,20,knowledge_gradient,5,3,1.0666666666666667,3.0,0.0
pilot,clear,5,20,knowledge_gradient,6,3,1.3333333333333333,3.3333333333333335,0.6666666666666666
pilot,clear,5,20,knowledge_gradient,7,3,1.4666666666666668,4.333333333333333,0.6666666666666666
pilot,clear,5,20,knowledge_gradient,8,3,1.5999999999999999,4.333333333333333,0.0
pilot,clear,5,20,knowledge_gradient,9,3,1.8666666666666665,4.666666666666667,0.3333333333333333
pilot,clear,5,20,knowledge_gradient,10,3,2.0,5.666666666666667,0.3333333333333333
pilot,clear,5,20,knowledge_gradient,11,3,2.1333333333333333,6.333333333333333,0.0
pilot,clear,5,20,knowledge_gradient,12,3,2.2666666666666666,7.0,0.3333333333333333
pilot,clear,5,20,knowledge_gradient,13,3,2.4,7.666666666666667,0.3333333333333333
pilot,clear,5,20,knowledge_gradient,14,3,2.4,8.333333333333334,0.0
pilot,clear,5,20,knowledge_gradient,15,3,2.4,8.666666666666666,0.0
pilot,clear,5,20,knowledge_gradient,16,3,2.533333333333333,9.0,0.3333333333333333
pilot,clear,5,20,knowledge_gradient,17,3,2.6666666666666665,9.333333333333334,0.3333333333333333
pilot,clear,5,20,knowledge_gradient,18,3,2.6666666666666665,10.0,0.0
pilot,clear,5,20,knowledge_gradient,19,3,2.6666666666666665,10.333333333333334,0.0
pilot,clear,5,20,knowledge_gradient,20,3,2.6666666666666665,11.0,0.0
pilot,clear,5,20,random,1,3,0.39999999999999997,1.0,0.0
pilot,clear,5,20,random,2,3,0.7999999999999999,1.3333333333333333,1.0
pilot,clear,5,20,random,3,3,1.2,1.3333333333333333,0.3333333333333333
pilot,clear,5,20,random,4,3,1.3333333333333333,2.0,0.6666666666666666
pilot,clear,5,20,random,5,3,1.7333333333333332,2.6666666666666665,0.6666666666666666
pilot,clear,5,20,random,6,3,1.8666666666666665,3.3333333333333335,0.3333333333333333
pilot,clear,5,20,random,7,3,2.1333333333333333,3.6666666666666665,0.6666666666666666
