experiment,comparison_role,family,k,horizon,left,right,metric,mean_difference,ci_low,ci_high,n_pairs,n_left,n_right,unit
pilot,secondary_baseline,prior,5,20,bayes_direct,ids,pseudo_regret,1.4883417829635477,-1.7629579872745147,4.673437607891362,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_direct,ids,pseudo_regret,5.465836866144767,1.1058675281063568,8.28305737945562,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_direct,ids,reward,1.0,1.0,1.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_direct,ids,reward,-2.6666666666666665,-8.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_direct,ids,reward,1.6666666666666667,-3.0,7.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_direct,ids,reward,0.3333333333333333,0.0,1.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_direct,ids,reward,-2.3333333333333335,-4.0,-1.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_direct,ids,reward,1.3333333333333333,0.0,3.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_direct,ids,reward,-0.6666666666666666,-1.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_direct,ids,reward,-0.3333333333333333,-3.0,2.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_direct,ids,reward,-6.666666666666667,-10.0,-3.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_direct,knowledge_gradient,pseudo_regret,-0.39999999999999997,-0.39999999999999997,-0.39999999999999997,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_direct,knowledge_gradient,pseudo_regret,2.133333333333333,-0.3999999999999999,6.8,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_direct,knowledge_gradient,pseudo_regret,0.4000000000000001,-0.7999999999999998,2.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_direct,knowledge_gradient,pseudo_regret,0.03333333333333336,-0.050000000000000044,0.15000000000000013,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_direct,knowledge_gradient,pseudo_regret,-0.2833333333333336,-0.8500000000000009,0.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_direct,knowledge_gradient,pseudo_regret,0.21666666666666687,0.0,0.5000000000000004,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_direct,knowledge_gradient,pseudo_regret,-0.009639953454681957,-0.02891986036404587,0.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_direct,knowledge_gradient,pseudo_regret,1.6958579418241542,-1.7629579872745147,5.295986084473181,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_direct,knowledge_gradient,pseudo_regret,4.7506991644717305,0.7142336486218142,10.008200331757404,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_direct,knowledge_gradient,reward,1.0,1.0,1.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_direct,knowledge_gradient,reward,-2.6666666666666665,-8.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_direct,knowledge_gradient,reward,0.6666666666666666,-1.0,2.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_direct,knowledge_gradient,reward,0.0,-1.0,1.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_direct,knowledge_gradient,reward,-0.6666666666666666,-2.0,0.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_direct,knowledge_gradient,reward,1.6666666666666667,-1.0,6.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_direct,knowledge_gradient,reward,0.0,0.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_direct,knowledge_gradient,reward,-0.3333333333333333,-3.0,2.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_direct,knowledge_gradient,reward,-5.666666666666667,-14.0,2.0,3,3,3,episode
pilot,primary_vs_ts,clear,2,20,bayes_direct,ts,pseudo_regret,-1.0666666666666667,-1.2,-0.7999999999999999,3,3,3,episode
pilot,primary_vs_ts,clear,5,20,bayes_direct,ts,pseudo_regret,0.5333333333333332,-1.1999999999999997,3.5999999999999996,3,3,3,episode
pilot,primary_vs_ts,clear,15,20,bayes_direct,ts,pseudo_regret,0.40000000000000036,-0.39999999999999947,1.6000000000000005,3,3,3,episode
pilot,primary_vs_ts,close,2,20,bayes_direct,ts,pseudo_regret,0.06666666666666672,-0.10000000000000009,0.30000000000000027,3,3,3,episode
pilot,primary_vs_ts,close,5,20,bayes_direct,ts,pseudo_regret,-0.31666666666666693,-0.7000000000000006,0.15000000000000013,3,3,3,episode
pilot,primary_vs_ts,close,15,20,bayes_direct,ts,pseudo_regret,0.08333333333333341,0.050000000000000044,0.10000000000000009,3,3,3,episode
pilot,primary_vs_ts,prior,2,20,bayes_direct,ts,pseudo_regret,-0.1962578390889622,-0.2266026717608569,-0.14459930182022934,3,3,3,episode
pilot,primary_vs_ts,prior,5,20,bayes_direct,ts,pseudo_regret,-0.5254773964563076,-4.980419694449371,3.38213729092066,3,3,3,episode
pilot,primary_vs_ts,prior,15,20,bayes_direct,ts,pseudo_regret,0.6865198377369,-1.0371142707687024,2.9968305025539976,3,3,3,episode
pilot,primary_vs_ts,clear,2,20,bayes_direct,ts,reward,1.6666666666666667,1.0,2.0,3,3,3,episode
pilot,primary_vs_ts,clear,5,20,bayes_direct,ts,reward,-1.3333333333333333,-5.0,1.0,3,3,3,episode
pilot,primary_vs_ts,clear,15,20,bayes_direct,ts,reward,1.3333333333333333,-4.0,6.0,3,3,3,episode
pilot,primary_vs_ts,close,2,20,bayes_direct,ts,reward,0.6666666666666666,0.0,2.0,3,3,3,episode
pilot,primary_vs_ts,close,5,20,bayes_direct,ts,reward,-1.3333333333333333,-3.0,1.0,3,3,3,episode
pilot,primary_vs_ts,close,15,20,bayes_direct,ts,reward,1.6666666666666667,-2.0,7.0,3,3,3,episode
pilot,primary_vs_ts,prior,2,20,bayes_direct,ts,reward,0.6666666666666666,-1.0,2.0,3,3,3,episode
pilot,primary_vs_ts,prior,5,20,bayes_direct,ts,reward,1.3333333333333333,-3.0,7.0,3,3,3,episode
pilot,primary_vs_ts,prior,15,20,bayes_direct,ts,reward,-0.3333333333333333,-1.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_direct,ucb1,pseudo_regret,-1.7333333333333334,-2.4,-1.2,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_direct,ucb1,pseudo_regret,-0.5333333333333332,-2.4,2.7999999999999994,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_direct,ucb1,pseudo_regret,0.0,0.0,0.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_direct,ucb1,pseudo_regret,-0.15000000000000013,-0.4500000000000004,0.3500000000000003,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_direct,ucb1,pseudo_regret,-0.31666666666666693,-0.6500000000000006,0.15000000000000013,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_direct,ucb1,pseudo_regret,0.06666666666666672,0.050000000000000044,0.10000000000000009,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_direct,ucb1,pseudo_regret,-0.4321442212275388,-0.7931093511629991,-0.23135888291236695,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_direct,ucb1,pseudo_regret,-0.1998299092013068,-4.796480969769755,3.9637636360783595,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_direct,ucb1,pseudo_regret,-0.9428867097803181,-1.1216112787474346,-0.8072271840505838,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_direct,ucb1,reward,2.0,2.0,2.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_direct,ucb1,reward,-0.6666666666666666,-4.0,3.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_direct,ucb1,reward,1.3333333333333333,-4.0,7.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_direct,ucb1,reward,1.3333333333333333,1.0,2.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_direct,ucb1,reward,-1.3333333333333333,-3.0,0.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_direct,ucb1,reward,1.3333333333333333,-1.0,5.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_direct,ucb1,reward,0.3333333333333333,-1.0,1.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_direct,ucb1,reward,0.6666666666666666,-4.0,5.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_direct,ucb1,reward,1.0,-1.0,4.0,3,3,3,episode
pilot,planned_comparison,clear,2,20,bayes_sample,bayes_direct,pseudo_regret,0.9333333333333332,0.39999999999999997,1.2,3,3,3,episode
pilot,planned_comparison,clear,5,20,bayes_sample,bayes_direct,pseudo_regret,-0.9333333333333331,-4.3999999999999995,0.8000000000000003,3,3,3,episode
pilot,planned_comparison,clear,15,20,bayes_sample,bayes_direct,pseudo_regret,-2.933333333333333,-6.8,0.0,3,3,3,episode
pilot,planned_comparison,close,2,20,bayes_sample,bayes_direct,pseudo_regret,0.050000000000000044,-0.15000000000000013,0.2500000000000002,3,3,3,episode
pilot,planned_comparison,close,5,20,bayes_sample,bayes_direct,pseudo_regret,0.40000000000000036,0.0,0.8500000000000009,3,3,3,episode
pilot,planned_comparison,close,15,20,bayes_sample,bayes_direct,pseudo_regret,0.0,0.0,0.0,3,3,3,episode
pilot,planned_comparison,prior,2,20,bayes_sample,bayes_direct,pseudo_regret,0.20510509068505914,0.05783972072809174,0.33990400764128537,3,3,3,episode
pilot,planned_comparison,prior,5,20,bayes_sample,bayes_direct,pseudo_regret,0.14558103818111867,-3.819606696003893,5.1826231241155565,3,3,3,episode
pilot,planned_comparison,prior,15,20,bayes_sample,bayes_direct,pseudo_regret,-1.3717468489136613,-4.224905095997263,0.9121293079981232,3,3,3,episode
pilot,planned_comparison,clear,2,20,bayes_sample,bayes_direct,reward,-1.3333333333333333,-2.0,-1.0,3,3,3,episode
pilot,planned_comparison,clear,5,20,bayes_sample,bayes_direct,reward,1.6666666666666667,-1.0,6.0,3,3,3,episode
pilot,planned_comparison,clear,15,20,bayes_sample,bayes_direct,reward,1.3333333333333333,-1.0,3.0,3,3,3,episode
pilot,planned_comparison,close,2,20,bayes_sample,bayes_direct,reward,0.0,-1.0,1.0,3,3,3,episode
pilot,planned_comparison,close,5,20,bayes_sample,bayes_direct,reward,1.6666666666666667,-1.0,3.0,3,3,3,episode
pilot,planned_comparison,close,15,20,bayes_sample,bayes_direct,reward,-0.3333333333333333,-3.0,2.0,3,3,3,episode
pilot,planned_comparison,prior,2,20,bayes_sample,bayes_direct,reward,0.0,-1.0,1.0,3,3,3,episode
pilot,planned_comparison,prior,5,20,bayes_sample,bayes_direct,reward,-1.3333333333333333,-6.0,2.0,3,3,3,episode
pilot,planned_comparison,prior,15,20,bayes_sample,bayes_direct,reward,1.3333333333333333,-1.0,3.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,bayes_ucb,pseudo_regret,0.39999999999999997,0.0,0.7999999999999999,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,bayes_ucb,pseudo_regret,0.3999999999999999,0.0,0.7999999999999998,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,bayes_ucb,pseudo_regret,-2.5333333333333328,-6.8,0.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,bayes_ucb,pseudo_regret,0.06666666666666672,0.0,0.15000000000000013,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,bayes_ucb,pseudo_regret,0.11666666666666677,0.050000000000000044,0.20000000000000018,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,bayes_ucb,pseudo_regret,0.10000000000000009,0.0,0.15000000000000013,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,bayes_ucb,pseudo_regret,0.16070840129525324,0.0,0.4532053435217138,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,bayes_ucb,pseudo_regret,1.5722723111984542,0.6974455326073916,3.0065316663491775,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,bayes_ucb,pseudo_regret,-0.4319544624276193,-3.5873033121960294,2.8107196628962328,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,bayes_ucb,reward,-0.3333333333333333,-1.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,bayes_ucb,reward,-0.6666666666666666,-1.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,bayes_ucb,reward,2.0,-2.0,9.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,bayes_ucb,reward,1.0,0.0,2.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,bayes_ucb,reward,0.0,-1.0,1.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,bayes_ucb,reward,2.0,0.0,4.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,bayes_ucb,reward,-0.6666666666666666,-2.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,bayes_ucb,reward,-1.3333333333333333,-3.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,bayes_ucb,reward,1.6666666666666667,-4.0,7.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,greedy,pseudo_regret,0.9333333333333332,0.39999999999999997,1.2,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,greedy,pseudo_regret,0.9333333333333332,0.0,1.9999999999999998,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,greedy,pseudo_regret,-3.3333333333333326,-7.599999999999999,0.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,greedy,pseudo_regret,0.03333333333333336,-0.15000000000000013,0.20000000000000018,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,greedy,pseudo_regret,0.1833333333333335,0.0,0.3500000000000003,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,greedy,pseudo_regret,0.0,0.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,greedy,pseudo_regret,0.2525121560998839,0.0867595810921376,0.4532053435217138,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,greedy,pseudo_regret,2.5136222580673935,0.8216576306953636,4.924421824500696,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,greedy,pseudo_regret,0.47469845165488317,-2.976298878134747,2.8862679572484446,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,greedy,reward,-1.3333333333333333,-2.0,-1.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,greedy,reward,-0.6666666666666666,-2.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,greedy,reward,1.0,0.0,3.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,greedy,reward,0.3333333333333333,-1.0,1.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,greedy,reward,0.6666666666666666,-1.0,3.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,greedy,reward,0.3333333333333333,-2.0,2.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,greedy,reward,-0.3333333333333333,-2.0,1.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,greedy,reward,-2.3333333333333335,-6.0,1.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,greedy,reward,-0.6666666666666666,-2.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,ids,pseudo_regret,0.5333333333333333,0.0,0.8000000000000002,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,ids,pseudo_regret,1.2,0.0,3.1999999999999997,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,ids,pseudo_regret,-2.933333333333333,-6.8,0.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,ids,pseudo_regret,0.10000000000000009,0.050000000000000044,0.20000000000000018,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,ids,pseudo_regret,0.08333333333333341,0.0,0.15000000000000013,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,ids,pseudo_regret,0.10000000000000009,0.0,0.15000000000000013,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,ids,pseudo_regret,0.16070840129525324,0.0,0.4532053435217138,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,ids,pseudo_regret,1.6339228211446664,0.6282724147054881,3.419665136841042,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,ids,pseudo_regret,4.094090017231107,0.3034027693645127,7.920714998870451,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,ids,reward,-0.3333333333333333,-1.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,ids,reward,-1.0,-2.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,ids,reward,3.0,0.0,9.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,ids,reward,0.3333333333333333,-1.0,1.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,ids,reward,-0.6666666666666666,-2.0,1.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,ids,reward,1.0,0.0,3.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,ids,reward,-0.6666666666666666,-2.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,ids,reward,-1.6666666666666667,-4.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,ids,reward,-5.333333333333333,-11.0,-1.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,knowledge_gradient,pseudo_regret,0.5333333333333333,0.0,0.8000000000000002,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,knowledge_gradient,pseudo_regret,1.2,0.3999999999999999,2.3999999999999995,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,knowledge_gradient,pseudo_regret,-2.5333333333333328,-7.599999999999999,0.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,knowledge_gradient,pseudo_regret,0.08333333333333341,0.0,0.20000000000000018,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,knowledge_gradient,pseudo_regret,0.11666666666666677,0.0,0.3500000000000003,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,knowledge_gradient,pseudo_regret,0.21666666666666687,0.0,0.5000000000000004,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,knowledge_gradient,pseudo_regret,0.1954651372303772,0.02891986036404587,0.33990400764128537,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,knowledge_gradient,pseudo_regret,1.8414389800052728,0.6282724147054881,3.419665136841042,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,knowledge_gradient,pseudo_regret,3.378952315558069,-3.510671447375449,10.920329639755527,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,knowledge_gradient,reward,-0.3333333333333333,-1.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,knowledge_gradient,reward,-1.0,-2.0,0.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,knowledge_gradient,reward,2.0,1.0,3.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,knowledge_gradient,reward,0.0,-1.0,1.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,knowledge_gradient,reward,1.0,-1.0,3.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,knowledge_gradient,reward,1.3333333333333333,-1.0,3.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,knowledge_gradient,reward,0.0,-1.0,1.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,knowledge_gradient,reward,-1.6666666666666667,-4.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,knowledge_gradient,reward,-4.333333333333333,-15.0,5.0,3,3,3,episode
pilot,planned_comparison,clear,2,20,bayes_sample,ts,pseudo_regret,-0.13333333333333333,-0.39999999999999997,0.0,3,3,3,episode
pilot,planned_comparison,clear,5,20,bayes_sample,ts,pseudo_regret,-0.3999999999999999,-0.7999999999999998,0.0,3,3,3,episode
pilot,planned_comparison,clear,15,20,bayes_sample,ts,pseudo_regret,-2.5333333333333328,-6.8,-0.39999999999999947,3,3,3,episode
pilot,planned_comparison,close,2,20,bayes_sample,ts,pseudo_regret,0.11666666666666677,0.050000000000000044,0.15000000000000013,3,3,3,episode
pilot,planned_comparison,close,5,20,bayes_sample,ts,pseudo_regret,0.08333333333333341,-0.050000000000000044,0.15000000000000013,3,3,3,episode
pilot,planned_comparison,close,15,20,bayes_sample,ts,pseudo_regret,0.08333333333333341,0.050000000000000044,0.10000000000000009,3,3,3,episode
pilot,planned_comparison,prior,2,20,bayes_sample,ts,pseudo_regret,0.00884725159609695,-0.0867595810921376,0.11330133588042846,3,3,3,episode
pilot,planned_comparison,prior,5,20,bayes_sample,ts,pseudo_regret,-0.3798963582751889,-0.9044230994085192,0.2022034296661852,3,3,3,episode
pilot,planned_comparison,prior,15,20,bayes_sample,ts,pseudo_regret,-0.6852270111767614,-1.2280745934432655,-0.12498496277057924,3,3,3,episode
pilot,planned_comparison,clear,2,20,bayes_sample,ts,reward,0.3333333333333333,0.0,1.0,3,3,3,episode
pilot,planned_comparison,clear,5,20,bayes_sample,ts,reward,0.3333333333333333,0.0,1.0,3,3,3,episode
pilot,planned_comparison,clear,15,20,bayes_sample,ts,reward,2.6666666666666665,-1.0,8.0,3,3,3,episode
pilot,planned_comparison,close,2,20,bayes_sample,ts,reward,0.6666666666666666,-1.0,2.0,3,3,3,episode
pilot,planned_comparison,close,5,20,bayes_sample,ts,reward,0.3333333333333333,0.0,1.0,3,3,3,episode
pilot,planned_comparison,close,15,20,bayes_sample,ts,reward,1.3333333333333333,-2.0,4.0,3,3,3,episode
pilot,planned_comparison,prior,2,20,bayes_sample,ts,reward,0.6666666666666666,0.0,2.0,3,3,3,episode
pilot,planned_comparison,prior,5,20,bayes_sample,ts,reward,0.0,-1.0,1.0,3,3,3,episode
pilot,planned_comparison,prior,15,20,bayes_sample,ts,reward,1.0,-1.0,2.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,ucb1,pseudo_regret,-0.7999999999999999,-1.2,-0.3999999999999999,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,ucb1,pseudo_regret,-1.4666666666666661,-1.6000000000000003,-1.1999999999999993,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,ucb1,pseudo_regret,-2.933333333333333,-6.8,0.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,ucb1,pseudo_regret,-0.10000000000000009,-0.40000000000000036,0.20000000000000018,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,ucb1,pseudo_regret,0.08333333333333341,-0.10000000000000009,0.20000000000000018,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,ucb1,pseudo_regret,0.06666666666666672,0.050000000000000044,0.10000000000000009,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,ucb1,pseudo_regret,-0.2270391305424797,-0.4532053435217138,-0.054392885921450085,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,ucb1,pseudo_regret,-0.05424887102018797,-0.6930457074808318,0.38614215434580146,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,ucb1,pseudo_regret,-2.3146335586939792,-5.032132280047847,0.012307641455187479,3,3,3,episode
pilot,secondary_baseline,clear,2,20,bayes_sample,ucb1,reward,0.6666666666666666,0.0,1.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,bayes_sample,ucb1,reward,1.0,-1.0,2.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,bayes_sample,ucb1,reward,2.6666666666666665,-1.0,9.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,bayes_sample,ucb1,reward,1.3333333333333333,1.0,2.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,bayes_sample,ucb1,reward,0.3333333333333333,-1.0,2.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,bayes_sample,ucb1,reward,1.0,-1.0,2.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,bayes_sample,ucb1,reward,0.3333333333333333,0.0,1.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,bayes_sample,ucb1,reward,-0.6666666666666666,-2.0,1.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,bayes_sample,ucb1,reward,2.3333333333333335,-1.0,7.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,counts_direct,bayes_ucb,pseudo_regret,-0.5333333333333333,-0.7999999999999999,-0.39999999999999997,3,3,3,episode
pilot,secondary_baseline,clear,5,20,counts_direct,bayes_ucb,pseudo_regret,0.5333333333333329,-2.7999999999999994,5.199999999999999,3,3,3,episode
pilot,secondary_baseline,clear,15,20,counts_direct,bayes_ucb,pseudo_regret,-1.8666666666666665,-7.199999999999999,1.5999999999999996,3,3,3,episode
pilot,secondary_baseline,close,2,20,counts_direct,bayes_ucb,pseudo_regret,0.0,-0.10000000000000009,0.20000000000000018,3,3,3,episode
pilot,secondary_baseline,close,5,20,counts_direct,bayes_ucb,pseudo_regret,0.0,-0.30000000000000027,0.20000000000000018,3,3,3,episode
pilot,secondary_baseline,close,15,20,counts_direct,bayes_ucb,pseudo_regret,0.10000000000000009,0.0,0.15000000000000013,3,3,3,episode
pilot,secondary_baseline,prior,2,20,counts_direct,bayes_ucb,pseudo_regret,0.1052467861429165,0.0,0.2024390225483211,3,3,3,episode
pilot,secondary_baseline,prior,5,20,counts_direct,bayes_ucb,pseudo_regret,4.6491811574975275,2.9085319510183454,6.264306405472971,3,3,3,episode
pilot,secondary_baseline,prior,15,20,counts_direct,bayes_ucb,pseudo_regret,3.6515771641588035,0.6376017838012338,7.214545418071412,3,3,3,episode
pilot,secondary_baseline,clear,2,20,counts_direct,bayes_ucb,reward,1.0,1.0,1.0,3,3,3,episode
pilot,secondary_baseline,clear,5,20,counts_direct,bayes_ucb,reward,-1.3333333333333333,-7.0,3.0,3,3,3,episode
pilot,secondary_baseline,clear,15,20,counts_direct,bayes_ucb,reward,0.6666666666666666,-6.0,9.0,3,3,3,episode
pilot,secondary_baseline,close,2,20,counts_direct,bayes_ucb,reward,1.0,0.0,2.0,3,3,3,episode
pilot,secondary_baseline,close,5,20,counts_direct,bayes_ucb,reward,-1.6666666666666667,-3.0,0.0,3,3,3,episode
pilot,secondary_baseline,close,15,20,counts_direct,bayes_ucb,reward,2.6666666666666665,0.0,7.0,3,3,3,episode
pilot,secondary_baseline,prior,2,20,counts_direct,bayes_ucb,reward,-0.6666666666666666,-1.0,0.0,3,3,3,episode
pilot,secondary_baseline,prior,5,20,counts_direct,bayes_ucb,reward,-3.0,-5.0,-2.0,3,3,3,episode
pilot,secondary_baseline,prior,15,20,counts_direct,bayes_ucb,reward,-3.6666666666666665,-10.0,4.0,3,3,3,episode
pilot,secondary_baseline,clear,2,20,counts_direct,greedy,pseudo_regret,0.0,0.0,0.0,3,3,3,episode
