fixture_id,k,representation,target,primitive,mean_binary_excess_brier,mean_binary_excess_log_loss,mean_absolute_error
e10_primitive_bridge:15:21,15,oracle_probs_full,next_reward,noul,0.0021369370888851403,0.003429870138061682,0.025207792207792214
e10_primitive_bridge:15:21,15,oracle_probs_only,best_arm,choice,0.050357576680238506,0.854853222418635,0.07418684641525211
e10_primitive_bridge:15:21,15,oracle_probs_only,best_arm,noul,0.002820529582278962,0.017821714801923096,0.03357324345904062
e10_primitive_bridge:15:21,15,oracle_probs_only,next_reward,choice,0.008266374318322368,0.012157677374439077,0.05065800865800865
e10_primitive_bridge:15:21,15,oracle_probs_only,next_reward,noul,0.003212002023950074,0.005016895827824117,0.028562770562770564
e10_primitive_bridge:15:22,15,bayes,best_arm,choice,0.04551168609126308,0.4852732785367839,0.0708289454220897
e10_primitive_bridge:15:22,15,bayes,best_arm,noul,0.023993834118093253,0.04405681008239163,0.05153415504825724
e10_primitive_bridge:15:22,15,bayes,next_reward,choice,0.049443034800697144,0.05941489044048118,0.14400432900432902
e10_primitive_bridge:15:22,15,bayes,next_reward,noul,0.0029940304716928115,0.0036706205744484067,0.0350952380952381
e10_primitive_bridge:15:22,15,counts,best_arm,choice,0.03463237936303118,0.1690498992138464,0.061822936407109536
e10_primitive_bridge:15:22,15,counts,best_arm,noul,0.023844705715267516,0.04772111971486661,0.05586748838159057
e10_primitive_bridge:15:22,15,counts,next_reward,choice,0.02342433350199584,0.030430505291373817,0.08243722943722943
e10_primitive_bridge:15:22,15,counts,next_reward,noul,0.0022727317703941084,0.0025546363195197283,0.02890909090909091
e10_primitive_bridge:15:22,15,oracle_probs_full,best_arm,choice,0.046993555865354586,0.8316657516093116,0.07216227875542304
e10_primitive_bridge:15:22,15,oracle_probs_full,best_arm,noul,0.0018456625454696231,0.016207189983721552,0.026470206847521657
e10_primitive_bridge:15:22,15,oracle_probs_full,next_reward,choice,0.010118013155675497,0.011441987505081802,0.060913419913419926
e10_primitive_bridge:15:22,15,oracle_probs_full,next_reward,noul,0.0019783594760218143,0.002772023584489892,0.022943722943722936
e10_primitive_bridge:15:22,15,oracle_probs_only,best_arm,choice,0.04555980745748869,0.4963657234866501,0.07130380378421775
e10_primitive_bridge:15:22,15,oracle_probs_only,best_arm,noul,0.0048223599078700725,0.02531043840339892,0.04151932180230791
e10_primitive_bridge:15:22,15,oracle_probs_only,next_reward,choice,0.01823281835048069,0.021142012434642154,0.08123376623376624
e10_primitive_bridge:15:22,15,oracle_probs_only,next_reward,noul,0.0022321257097880497,0.00304439662249975,0.0290865800865801
e10_primitive_bridge:15:23,15,bayes,best_arm,choice,0.056256873499127086,0.4115873852397662,0.07870125657926294
e10_primitive_bridge:15:23,15,bayes,best_arm,noul,0.03310407120682753,0.05893155212876811,0.06219525617979296
e10_primitive_bridge:15:23,15,bayes,next_reward,choice,0.049356629123642116,0.0650459054149709,0.14246897546897547
e10_primitive_bridge:15:23,15,bayes,next_reward,noul,0.0019815930486060365,0.003409632962621789,0.026865800865800874
e10_primitive_bridge:15:23,15,counts,best_arm,choice,0.04156059797288586,0.22605003185773143,0.06951627986713602
e10_primitive_bridge:15:23,15,counts,best_arm,noul,0.011971639790695253,0.026720338399738818,0.04652858951312631
e10_primitive_bridge:15:23,15,counts,next_reward,choice,0.02628520055221355,0.04506048346338772,0.10104184704184704
e10_primitive_bridge:15:23,15,counts,next_reward,noul,0.005421217868230856,0.010215211895215999,0.040509379509379516
e10_primitive_bridge:15:23,15,oracle_probs_full,best_arm,choice,0.058371127346817354,0.4488141794139161,0.08003458991259628
e10_primitive_bridge:15:23,15,oracle_probs_full,best_arm,noul,0.0017122699995146783,0.016429370514838178,0.026764294756563136
e10_primitive_bridge:15:23,15,oracle_probs_full,next_reward,choice,0.007394118301131287,0.0107009861872537,0.048421356421356414
e10_primitive_bridge:15:23,15,oracle_probs_full,next_reward,noul,0.003496744563757549,0.005441895047335521,0.03689754689754687
e10_primitive_bridge:15:23,15,oracle_probs_only,best_arm,choice,0.058371127346817354,0.4488141794139161,0.08003458991259628
e10_primitive_bridge:15:23,15,oracle_probs_only,best_arm,noul,0.0044931465867102975,0.0262268841917769,0.04008619228464598
e10_primitive_bridge:15:23,15,oracle_probs_only,next_reward,choice,0.02367792782494081,0.03202194312736991,0.09784992784992781
e10_primitive_bridge:15:23,15,oracle_probs_only,next_reward,noul,0.005461593048606033,0.00900731883689371,0.04308802308802308
e10_primitive_bridge:15:24,15,bayes,best_arm,choice,0.010442225550150303,0.2098965348420558,0.034267288282320375
e10_primitive_bridge:15:24,15,bayes,best_arm,noul,0.005756622379622477,0.022643203716784736,0.030093218588744537
e10_primitive_bridge:15:24,15,bayes,next_reward,choice,0.04250917698943673,0.058480003514374136,0.13065945165945167
e10_primitive_bridge:15:24,15,bayes,next_reward,noul,0.0007787296589894003,0.0014257129640434356,0.014685425685425697
e10_primitive_bridge:15:24,15,counts,best_arm,choice,0.007600751472517785,0.10252840669364693,0.030933954948987034
e10_primitive_bridge:15:24,15,counts,best_arm,noul,0.0035871462168685034,0.017489657729688874,0.029108755020201955
e10_primitive_bridge:15:24,15,counts,next_reward,choice,0.02328505000530974,0.033890810304423834,0.08865945165945166
e10_primitive_bridge:15:24,15,counts,next_reward,noul,0.001149956210215952,0.001426392846843868,0.018649350649350655
e10_primitive_bridge:15:24,15,oracle_probs_full,best_arm,choice,0.01111744524632209,0.3703482858415571,0.034680803212121546
e10_primitive_bridge:15:24,15,oracle_probs_full,best_arm,noul,0.0016724278828729978,0.015738331761179936,0.026093218588744544
e10_primitive_bridge:15:24,15,oracle_probs_full,next_reward,choice,0.011433073093332833,0.016338883615377765,0.05892352092352091
e10_primitive_bridge:15:24,15,oracle_probs_full,next_reward,noul,0.0042079648682246075,0.005796821314714351,0.04254256854256854
e10_primitive_bridge:15:24,15,oracle_probs_only,best_arm,choice,0.01111744524632209,0.3703482858415571,0.034680803212121546
e10_primitive_bridge:15:24,15,oracle_probs_only,best_arm,noul,0.0031903597993739774,0.02569313947544307,0.03833333333333333
e10_primitive_bridge:15:24,15,oracle_probs_only,next_reward,choice,0.019379018259278003,0.025017040233836975,0.08411399711399709
e10_primitive_bridge:15:24,15,oracle_probs_only,next_reward,noul,0.0040604612607210025,0.005540418370035821,0.040209235209235215
e10_primitive_bridge:15:25,15,bayes,best_arm,choice,0.05128395345730993,0.2542848816464155,0.07635908464418051
e10_primitive_bridge:15:25,15,bayes,best_arm,noul,0.003243905193229756,0.013204773563707254,0.029571687564971007
e10_primitive_bridge:15:25,15,bayes,next_reward,choice,0.02968097074642529,0.03724751489160375,0.10678787878787879
e10_primitive_bridge:15:25,15,bayes,next_reward,noul,0.002144664830119376,0.002900842176699812,0.029473304473304478
e10_primitive_bridge:15:25,15,counts,best_arm,choice,0.013974292630532802,0.07404809087837007,0.04968727025819602
e10_primitive_bridge:15:25,15,counts,best_arm,noul,0.030331313040132,0.04935176917201197,0.06212283175974534
e10_primitive_bridge:15:25,15,counts,next_reward,choice,0.012931071756526299,0.02001150338273942,0.06717748917748917
e10_primitive_bridge:15:25,15,counts,next_reward,noul,0.000883885609340154,0.0010482192930958937,0.016419913419913407
e10_primitive_bridge:15:25,15,oracle_probs_full,best_arm,choice,0.07063903601629211,0.553825246727857,0.08969241797751386
e10_primitive_bridge:15:25,15,oracle_probs_full,best_arm,noul,0.0019439591546201974,0.013655848904157818,0.026284806488675795
e10_primitive_bridge:15:25,15,oracle_probs_full,next_reward,choice,0.006443077528532076,0.008154813002115456,0.04872582972582974
e10_primitive_bridge:15:25,15,oracle_probs_full,next_reward,noul,0.005016093401547948,0.006748800352846794,0.04236363636363637
e10_primitive_bridge:15:25,15,oracle_probs_only,best_arm,choice,0.07285596019606724,1.069654940098251,0.0910257513108472
e10_primitive_bridge:15:25,15,oracle_probs_only,best_arm,noul,0.005091905315410402,0.021731807910441856,0.03972340398859465
e10_primitive_bridge:15:25,15,oracle_probs_only,next_reward,choice,0.021390292535747084,0.025798530722829668,0.0871861471861472
e10_primitive_bridge:15:25,15,oracle_probs_only,next_reward,noul,0.004196988062442608,0.005863710176429443,0.034675324675324685
e10_primitive_bridge:15:26,15,bayes,best_arm,choice,0.03986655519341863,0.4091553096974735,0.0780077612091813
e10_primitive_bridge:15:26,15,bayes,best_arm,noul,0.0270614351066327,0.039446642491393145,0.05284836900886604
e10_primitive_bridge:15:26,15,bayes,next_reward,choice,0.048730956066540494,0.06361079757440398,0.1410649350649351
e10_primitive_bridge:15:26,15,bayes,next_reward,noul,0.00280685794244236,0.003929717063146208,0.0330909090909091
e10_primitive_bridge:15:26,15,counts,best_arm,choice,0.09864082269471738,0.43179937713116856,0.10473571493918554
e10_primitive_bridge:15:26,15,counts,best_arm,noul,0.0778220151539296,0.12455667585951719,0.09790965607220363
e10_primitive_bridge:15:26,15,counts,next_reward,choice,0.025977189832774254,0.03325223381221578,0.0865829725829726
e10_primitive_bridge:15:26,15,counts,next_reward,noul,0.0025089070044914214,0.003232348253240182,0.029174603174603183
e10_primitive_bridge:15:26,15,oracle_probs_full,best_arm,choice,0.07779913775495666,0.6154682274801462,0.09327204626999577
e10_primitive_bridge:15:26,15,oracle_probs_full,best_arm,noul,0.0014784181639508178,0.014481951486408236,0.02250297667662523
e10_primitive_bridge:15:26,15,oracle_probs_full,next_reward,choice,0.010259556355140772,0.012029479364659567,0.05054545454545455
e10_primitive_bridge:15:26,15,oracle_probs_full,next_reward,noul,0.001203019558603973,0.0018089527670923737,0.020307359307359295
e10_primitive_bridge:15:26,15,oracle_probs_only,best_arm,choice,0.07769436392264042,0.5913168357323427,0.09327204626999577
e10_primitive_bridge:15:26,15,oracle_probs_only,best_arm,noul,0.004395682170354243,0.02582437557316737,0.043000000000000003
e10_primitive_bridge:15:26,15,oracle_probs_only,next_reward,choice,0.009842730958315374,0.012922775540220642,0.05859307359307359
e10_primitive_bridge:15:26,15,oracle_probs_only,next_reward,noul,0.0015319950275794433,0.002511618430928941,0.02283116883116883
e10_primitive_bridge:15:27,15,bayes,best_arm,choice,0.05388855315362995,0.23231731718432963,0.07420763976130496
e10_primitive_bridge:15:27,15,bayes,best_arm,noul,0.03448636595494974,0.05346232923636153,0.05973191360727369
e10_primitive_bridge:15:27,15,bayes,next_reward,choice,0.028979440915025335,0.03697733986230461,0.10009523809523814
e10_primitive_bridge:15:27,15,bayes,next_reward,noul,0.0019922259078103233,0.004128380508140847,0.0295021645021645
e10_primitive_bridge:15:27,15,counts,best_arm,choice,0.019138303368411026,0.11199593276680972,0.04601430012113433
e10_primitive_bridge:15:27,15,counts,best_arm,noul,0.008256515956053508,0.01970500312050423,0.038693615551169916
e10_primitive_bridge:15:27,15,counts,next_reward,choice,0.019502759818344238,0.0268383532700157,0.07699422799422799
e10_primitive_bridge:15:27,15,counts,next_reward,noul,0.0020179690535534695,0.002851742622911327,0.02751948051948053
e10_primitive_bridge:15:27,15,oracle_probs_full,best_arm,choice,0.06587091474338881,0.7003087156041232,0.082248043801709
e10_primitive_bridge:15:27,15,oracle_probs_full,best_arm,noul,0.0016910192861365426,0.015818133078033824,0.027188834528335117
e10_primitive_bridge:15:27,15,oracle_probs_full,next_reward,choice,0.007666165301749715,0.011763004323994606,0.05359740259740258
e10_primitive_bridge:15:27,15,oracle_probs_full,next_reward,noul,0.003985876701461115,0.007077932220560882,0.0399148629148629
e10_primitive_bridge:15:27,15,oracle_probs_only,best_arm,choice,0.06708443063137301,0.9824394888841292,0.08291471046837566
e10_primitive_bridge:15:27,15,oracle_probs_only,best_arm,noul,0.0031781269926944885,0.024351604883681818,0.03910354499671077
e10_primitive_bridge:15:27,15,oracle_probs_only,next_reward,choice,0.02428125909684351,0.03755098413552026,0.0866926406926407
e10_primitive_bridge:15:27,15,oracle_probs_only,next_reward,noul,0.004228733844318258,0.009294519404802835,0.03526406926406926
e10_primitive_bridge:15:28,15,bayes,best_arm,choice,0.07466260793692642,0.5956834147287291,0.08984186209877552
e10_primitive_bridge:15:28,15,bayes,best_arm,noul,0.046093896251119267,0.0707450233362578,0.07166005725205496
e10_primitive_bridge:15:28,15,bayes,next_reward,choice,0.03353760174409526,0.04546739460543585,0.12108658008658009
e10_primitive_bridge:15:28,15,bayes,next_reward,noul,0.0014938788003723076,0.0023766906556409503,0.024046176046176055
e10_primitive_bridge:15:28,15,counts,best_arm,choice,0.03675284692393959,0.12778775274923812,0.06377253219435494
e10_primitive_bridge:15:28,15,counts,best_arm,noul,0.03058262148279288,0.049168239433186954,0.0659933905853883
e10_primitive_bridge:15:28,15,counts,next_reward,choice,0.027530906217399738,0.04269159171336947,0.09835642135642138
e10_primitive_bridge:15:28,15,counts,next_reward,noul,0.002398525265018771,0.003480900727736442,0.026571428571428572
e10_primitive_bridge:15:28,15,oracle_probs_full,best_arm,choice,0.08037675061454384,0.6637817254779866,0.09384186209877553
e10_primitive_bridge:15:28,15,oracle_probs_full,best_arm,noul,0.0021921887455986166,0.014244551509491044,0.02903455021713685
e10_primitive_bridge:15:28,15,oracle_probs_full,next_reward,choice,0.005093647920141426,0.007206144263681806,0.03854256854256854
e10_primitive_bridge:15:28,15,oracle_probs_full,next_reward,noul,0.003943950950444456,0.005393614492044034,0.03996681096681097
e10_primitive_bridge:15:28,15,oracle_probs_only,best_arm,choice,0.08238813150708298,1.1322316834561907,0.09517519543210885
e10_primitive_bridge:15:28,15,oracle_probs_only,best_arm,noul,0.008203222676073502,0.02955899994977905,0.05142631829078714
e10_primitive_bridge:15:28,15,oracle_probs_only,next_reward,choice,0.021875437241930747,0.02827171038193211,0.08394083694083694
e10_primitive_bridge:15:28,15,oracle_probs_only,next_reward,noul,0.006686634933128437,0.009407833826898434,0.048815295815295805
e10_primitive_bridge:15:29,15,bayes,best_arm,choice,0.09655812477993767,0.9299560158203947,0.10379208372598503
e10_primitive_bridge:15:29,15,bayes,best_arm,noul,0.05284704414068568,0.07245449456075755,0.06505297006114988
e10_primitive_bridge:15:29,15,bayes,next_reward,choice,0.05242817663337144,0.06409779676064578,0.15164213564213563
e10_primitive_bridge:15:29,15,bayes,next_reward,noul,0.001914496979691787,0.0023440746247947843,0.028177489177489193
e10_primitive_bridge:15:29,15,counts,best_arm,choice,0.0343225534402789,0.23365636584985205,0.06245875039265168
e10_primitive_bridge:15:29,15,counts,best_arm,noul,0.02190747811755654,0.03531799718892766,0.05605297006114987
e10_primitive_bridge:15:29,15,counts,next_reward,choice,0.014892447917642725,0.023833225204442133,0.07393217893217893
e10_primitive_bridge:15:29,15,counts,next_reward,noul,0.0020932271384219436,0.0026989509992482712,0.026378066378066382
e10_primitive_bridge:15:29,15,oracle_probs_full,best_arm,choice,0.07004918578295936,0.4682075189292483,0.08969158425950718
e10_primitive_bridge:15:29,15,oracle_probs_full,best_arm,noul,0.001287338562308886,0.013096490950566536,0.0234916846062137
e10_primitive_bridge:15:29,15,oracle_probs_full,next_reward,choice,0.006812043877238685,0.007726380058466166,0.04555122655122657
e10_primitive_bridge:15:29,15,oracle_probs_full,next_reward,noul,0.0027511492163440226,0.003427906751812922,0.02695959595959596
e10_primitive_bridge:15:29,15,oracle_probs_only,best_arm,choice,0.08308479750831346,1.1510659322102528,0.09702491759284051
e10_primitive_bridge:15:29,15,oracle_probs_only,best_arm,noul,0.0048783592497587906,0.023498177378768678,0.04020791627401498
e10_primitive_bridge:15:29,15,oracle_probs_only,next_reward,choice,0.012799114584309391,0.015172518102722677,0.06577344877344876
e10_primitive_bridge:15:29,15,oracle_probs_only,next_reward,noul,0.002788724973919782,0.0036843417492969147,0.0312886002886003
e10_primitive_bridge:15:3,15,bayes,best_arm,choice,0.04429847632721976,0.40654996416162875,0.0675923464886953
e10_primitive_bridge:15:3,15,bayes,best_arm,noul,0.010620093111294351,0.027443457092403603,0.04587049342231902
e10_primitive_bridge:15:3,15,bayes,next_reward,choice,0.0351473716759431,0.047283620131391015,0.10503463203463204
e10_primitive_bridge:15:3,15,bayes,next_reward,noul,0.0011747309833024131,0.0015194274912742806,0.021805194805194817
e10_primitive_bridge:15:3,15,counts,best_arm,choice,0.01223774388060115,0.055857025370867015,0.04646518073230098
e10_primitive_bridge:15:3,15,counts,best_arm,noul,0.005564432864662548,0.024380162685913104,0.03938453301460201
e10_primitive_bridge:15:3,15,counts,next_reward,choice,0.02284979591836735,0.03418481334609522,0.08529870129870133
e10_primitive_bridge:15:3,15,counts,next_reward,noul,0.0009289301175015466,0.0012025125908944208,0.017073593073593085
e10_primitive_bridge:15:3,15,oracle_probs_full,best_arm,choice,0.04752862312297899,0.8177751938861971,0.07025901315536197
e10_primitive_bridge:15:3,15,oracle_probs_full,best_arm,noul,0.0018242775488045903,0.017211776365669527,0.02861148026695707
e10_primitive_bridge:15:3,15,oracle_probs_full,next_reward,choice,0.007362350030921458,0.009985432855494192,0.05019047619047618
e10_primitive_bridge:15:3,15,oracle_probs_full,next_reward,noul,0.003559319727891153,0.004506794418481179,0.03296536796536795
e10_primitive_bridge:15:3,15,oracle_probs_only,best_arm,choice,0.04752862312297899,0.8177751938861971,0.07025901315536197
e10_primitive_bridge:15:3,15,oracle_probs_only,best_arm,noul,0.0038569426570226593,0.027923615748609444,0.04287049342231903
e10_primitive_bridge:15:3,15,oracle_probs_only,next_reward,choice,0.010621570810142235,0.01289631739960771,0.05566233766233766
e10_primitive_bridge:15:3,15,oracle_probs_only,next_reward,noul,0.0031740383426097697,0.0043737385216866395,0.028653679653679657
e10_primitive_bridge:15:4,15,bayes,best_arm,choice,0.012296824364558348,0.19318840294007103,0.037342628554881255
e10_primitive_bridge:15:4,15,bayes,best_arm,noul,0.007000276657547055,0.02516467534309825,0.03374686444899484
e10_primitive_bridge:15:4,15,bayes,next_reward,choice,0.06032974082194863,0.078155230715195,0.14783982683982683
e10_primitive_bridge:15:4,15,bayes,next_reward,noul,0.0018025546747624686,0.0030584889231762124,0.025572871572871584
e10_primitive_bridge:15:4,15,counts,best_arm,choice,0.00718493119337377,0.07912661935647854,0.03242175210543549
e10_primitive_bridge:15:4,15,counts,best_arm,noul,0.004277637518392172,0.01836570471517451,0.029080197782328163
e10_primitive_bridge:15:4,15,counts,next_reward,choice,0.022302698974906766,0.031693117500297414,0.09176046176046175
e10_primitive_bridge:15:4,15,counts,next_reward,noul,0.0017727422649500579,0.0022962684665461166,0.025268398268398277
e10_primitive_bridge:15:4,15,oracle_probs_full,best_arm,choice,0.013241145580145922,0.41567068266667623,0.03867596188821459
e10_primitive_bridge:15:4,15,oracle_probs_full,best_arm,noul,0.0013974549864026733,0.014530973843546924,0.023666666666666666
e10_primitive_bridge:15:4,15,oracle_probs_full,next_reward,choice,0.00908232379453159,0.012916054624583739,0.05515728715728718
e10_primitive_bridge:15:4,15,oracle_probs_full,next_reward,noul,0.004320794213002007,0.006795990937253099,0.03851226551226552
e10_primitive_bridge:15:4,15,oracle_probs_only,best_arm,choice,0.013241145580145922,0.41567068266667623,0.03867596188821459
e10_primitive_bridge:15:4,15,oracle_probs_only,best_arm,noul,0.004108358955649717,0.02726364763739316,0.0409367161122487
e10_primitive_bridge:15:4,15,oracle_probs_only,next_reward,choice,0.03165733100953882,0.04165045709035014,0.09884559884559886
e10_primitive_bridge:15:4,15,oracle_probs_only,next_reward,noul,0.004989336781544575,0.007993137815223147,0.04017893217893218
e10_primitive_bridge:15:5,15,bayes,best_arm,choice,0.05355102862885185,0.4679697375240496,0.07633900028534901
e10_primitive_bridge:15:5,15,bayes,best_arm,noul,0.02583677669170047,0.04723525880688378,0.06575139362810413
e10_primitive_bridge:15:5,15,bayes,next_reward,choice,0.04362411711424699,0.05831163887831989,0.126962481962482
e10_primitive_bridge:15:5,15,bayes,next_reward,noul,0.001370437460567331,0.0019433697973522753,0.02134920634920635
e10_primitive_bridge:15:5,15,counts,best_arm,choice,0.07134946204484613,0.13341382013756525,0.08944990549504403
e10_primitive_bridge:15:5,15,counts,best_arm,noul,0.05652480206960364,0.09282002717303421,0.08912425696614835
e10_primitive_bridge:15:5,15,counts,next_reward,choice,0.024590322020451895,0.03955937486650499,0.10186724386724387
e10_primitive_bridge:15:5,15,counts,next_reward,noul,0.0018735832037130766,0.003488946207086203,0.026113997113997135
e10_primitive_bridge:15:5,15,oracle_probs_full,best_arm,choice,0.05964997937468368,0.9451077117920523,0.08100566695201566
e10_primitive_bridge:15:5,15,oracle_probs_full,best_arm,noul,0.0012689818929408618,0.012236358963830692,0.02320336319536973
e10_primitive_bridge:15:5,15,oracle_probs_full,next_reward,choice,0.008034824184954053,0.011794230957470498,0.051466089466089465
e10_primitive_bridge:15:5,15,oracle_probs_full,next_reward,noul,0.0040134100435399115,0.0058134310981021835,0.04003751803751802
e10_primitive_bridge:15:5,15,oracle_probs_only,best_arm,choice,0.05964997937468368,0.9451077117920523,0.08100566695201566
e10_primitive_bridge:15:5,15,oracle_probs_only,best_arm,noul,0.003118029481218671,0.02220589564875757,0.03827118174035936
e10_primitive_bridge:15:5,15,oracle_probs_only,next_reward,choice,0.03549012000024987,0.0427800219087175,0.11213275613275613
e10_primitive_bridge:15:5,15,oracle_probs_only,next_reward,noul,0.006978980029109895,0.010207350835755195,0.045037518037518015
e10_primitive_bridge:15:6,15,bayes,best_arm,choice,0.03485701995986046,0.36497256715065984,0.06373441782028208
e10_primitive_bridge:15:6,15,bayes,best_arm,noul,0.013818492605269813,0.027805434134647807,0.049999999999999996
e10_primitive_bridge:15:6,15,bayes,next_reward,choice,0.06338139565100603,0.07639795028645023,0.16964790764790766
e10_primitive_bridge:15:6,15,bayes,next_reward,noul,0.003596806906417297,0.005252159204732711,0.03811544011544012
e10_primitive_bridge:15:6,15,counts,best_arm,choice,0.017270358973684882,0.2528400426483144,0.054855800649189795
e10_primitive_bridge:15:6,15,counts,best_arm,noul,0.028805945838510167,0.04696281785915974,0.06006173116990938
e10_primitive_bridge:15:6,15,counts,next_reward,choice,0.01752370445331484,0.0220083288244042,0.07998124098124099
e10_primitive_bridge:15:6,15,counts,next_reward,noul,0.0013187982484086393,0.0017978147247612083,0.022076479076479086
e10_primitive_bridge:15:6,15,oracle_probs_full,best_arm,choice,0.04305778714224497,0.8068024771692877,0.0710677511536154
e10_primitive_bridge:15:6,15,oracle_probs_full,best_arm,noul,0.0015412719776804423,0.01442268124215813,0.02666666666666667
e10_primitive_bridge:15:6,15,oracle_probs_full,next_reward,choice,0.012156114265724655,0.017140134327871166,0.0639105339105339
e10_primitive_bridge:15:6,15,oracle_probs_full,next_reward,noul,0.002227975737586126,0.0040602861553669664,0.027624819624819618
e10_primitive_bridge:15:6,15,oracle_probs_only,best_arm,choice,0.04305778714224497,0.8068024771692877,0.0710677511536154
e10_primitive_bridge:15:6,15,oracle_probs_only,best_arm,noul,0.0029024955643058774,0.020515657234043097,0.03400000000000001
e10_primitive_bridge:15:6,15,oracle_probs_only,next_reward,choice,0.016209620759231144,0.02265009752610406,0.06631746031746033
e10_primitive_bridge:15:6,15,oracle_probs_only,next_reward,noul,0.003337008926619316,0.005950292932531906,0.02686291486291486
e10_primitive_bridge:15:7,15,bayes,best_arm,choice,0.006877976981631409,0.1144872149118408,0.026871732331328016
e10_primitive_bridge:15:7,15,bayes,best_arm,noul,0.003132834721685533,0.01687463470045423,0.022604070064065743
e10_primitive_bridge:15:7,15,bayes,next_reward,choice,0.02844657546397807,0.03685227980001442,0.08841125541125544
e10_primitive_bridge:15:7,15,bayes,next_reward,noul,0.001855146892549491,0.003488332650429728,0.02722943722943724
e10_primitive_bridge:15:7,15,counts,best_arm,choice,0.0035224897134938935,0.050077526260140094,0.01949799495759064
e10_primitive_bridge:15:7,15,counts,best_arm,noul,0.0019737918588427564,0.013244833352026397,0.020006107984222487
e10_primitive_bridge:15:7,15,counts,next_reward,choice,0.01641139508879769,0.020947613803089384,0.06361038961038962
e10_primitive_bridge:15:7,15,counts,next_reward,noul,0.0015138193312219284,0.0017440462891517576,0.02088167388167388
e10_primitive_bridge:15:7,15,oracle_probs_full,best_arm,choice,0.007660582043503719,0.29969234161289154,0.02820506566466135
e10_primitive_bridge:15:7,15,oracle_probs_full,best_arm,noul,0.0009801593670005265,0.014573464516544628,0.019925187428954126
e10_primitive_bridge:15:7,15,oracle_probs_full,next_reward,choice,0.010572895810298414,0.016193647457232247,0.057774891774891785
e10_primitive_bridge:15:7,15,oracle_probs_full,next_reward,noul,0.0028020155794181776,0.005145738023223103,0.03318759018759018
e10_primitive_bridge:15:7,15,oracle_probs_only,best_arm,choice,0.007660582043503719,0.29969234161289154,0.02820506566466135
e10_primitive_bridge:15:7,15,oracle_probs_only,best_arm,noul,0.0023926873587294863,0.02516405722826206,0.033053455097626104
e10_primitive_bridge:15:7,15,oracle_probs_only,next_reward,choice,0.018844035781438378,0.029103811471729364,0.08483549783549786
e10_primitive_bridge:15:7,15,oracle_probs_only,next_reward,noul,0.004039187296589894,0.0074359781665970055,0.03766378066378067
e10_primitive_bridge:15:8,15,bayes,best_arm,choice,0.05856952070875143,0.36705788877745604,0.08001194031769014
e10_primitive_bridge:15:8,15,bayes,best_arm,noul,0.005003871832111926,0.01910409905186446,0.03643648423265102
e10_primitive_bridge:15:8,15,bayes,next_reward,choice,0.0338421756213964,0.04399200650163028,0.11025685425685425
e10_primitive_bridge:15:8,15,bayes,next_reward,noul,0.0013836474828682625,0.0019089478686320196,0.023096681096681098
e10_primitive_bridge:15:8,15,counts,best_arm,choice,0.009916445542793388,0.043880181879769595,0.04211024091385253
e10_primitive_bridge:15:8,15,counts,best_arm,noul,0.01723556419448835,0.04541787890469082,0.06319181557239627
e10_primitive_bridge:15:8,15,counts,next_reward,choice,0.02685516263438342,0.045168457088620564,0.10411544011544013
e10_primitive_bridge:15:8,15,counts,next_reward,noul,0.003978481537702317,0.007073326088981654,0.03702020202020203
e10_primitive_bridge:15:8,15,oracle_probs_full,best_arm,choice,0.0769161873754181,0.44793844713472386,0.0906786069843568
e10_primitive_bridge:15:8,15,oracle_probs_full,best_arm,noul,0.0014777040404087124,0.01512484871909662,0.024315422856798143
e10_primitive_bridge:15:8,15,oracle_probs_full,next_reward,choice,0.010152709531930306,0.012459648169315473,0.05777489177489175
e10_primitive_bridge:15:8,15,oracle_probs_full,next_reward,noul,0.0033525652317860067,0.004534224090344586,0.03355122655122654
e10_primitive_bridge:15:8,15,oracle_probs_only,best_arm,choice,0.0759583100949929,0.4267137465505232,0.09001194031769014
e10_primitive_bridge:15:8,15,oracle_probs_only,best_arm,noul,0.00334587576135893,0.023541564333893924,0.03900000000000001
e10_primitive_bridge:15:8,15,oracle_probs_only,next_reward,choice,0.01749412367334445,0.021352430183573846,0.07352092352092351
e10_primitive_bridge:15:8,15,oracle_probs_only,next_reward,noul,0.003921454120674895,0.005410631189142868,0.03478932178932177
e10_primitive_bridge:15:9,15,bayes,best_arm,choice,0.041930091214044826,0.2796807708172783,0.06650569165378478
e10_primitive_bridge:15:9,15,bayes,best_arm,noul,0.01750941968122094,0.03143621702304125,0.043966592431268874
e10_primitive_bridge:15:9,15,bayes,next_reward,choice,0.05168585796118265,0.06664508605556348,0.14063492063492067
e10_primitive_bridge:15:9,15,bayes,next_reward,noul,0.0013489748442995198,0.0017727644196256433,0.023507936507936512
e10_primitive_bridge:15:9,15,counts,best_arm,choice,0.029949420129464582,0.21775696241529546,0.059779367918359035
e10_primitive_bridge:15:9,15,counts,best_arm,noul,0.007876198003713489,0.02218804856124535,0.03781980718317763
e10_primitive_bridge:15:9,15,counts,next_reward,choice,0.025683635738960413,0.03483899731983795,0.09777633477633478
e10_primitive_bridge:15:9,15,counts,next_reward,noul,0.0019811249164495923,0.0029505762560448545,0.027150072150072153
e10_primitive_bridge:15:9,15,oracle_probs_full,best_arm,choice,0.04698037208496418,0.8055365836534946,0.06983902498711811
